G2B_목록번호,G2B_목록명,물품고유번호,캠퍼스,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,출력상태,승인상태,취득정리구분,운용부서코드,비고,운용확정일자
5611210224128496,작업용의자,M202311544,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-09
5611210224128496,작업용의자,M202311545,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-05
5611210224128496,작업용의자,M202311546,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-09
5611210224128496,작업용의자,M202311547,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-04
5611210224128496,작업용의자,M202311548,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2023-12-28
5611210224128496,작업용의자,M202311549,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-05
5611210224128496,작업용의자,M202311550,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-08
5611210224128496,작업용의자,M202311551,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2023-12-31
5611210224128496,작업용의자,M202311552,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-14
5611210224128496,작업용의자,M202311553,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2023-12-31
5611210224128496,작업용의자,M202311554,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-04
5611210224128496,작업용의자,M202311555,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-03
5611210224128496,작업용의자,M202311556,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2023-12-31
5611210224128496,작업용의자,M202311557,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-15
5611210224128496,작업용의자,M202311558,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-09
5611210224128496,작업용의자,M202311559,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2023-12-28
5611210224128496,작업용의자,M202311560,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-02
5611210224128496,작업용의자,M202311561,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-05
5611210224128496,작업용의자,M202311562,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2023-12-28
5611210224128496,작업용의자,M202311563,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2023-12-30
5611210224128496,작업용의자,M202311564,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2023-12-28
5611210224128496,작업용의자,M202311565,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-03
5611210224128496,작업용의자,M202311566,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-12
5611210224128496,작업용의자,M202311567,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-06
5611210224128496,작업용의자,M202311568,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-05
5611210224128496,작업용의자,M202311569,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2023-12-30
5611210224128496,작업용의자,M202311570,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-15
5611210224128496,작업용의자,M202311571,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2023-12-25
5611210224128496,작업용의자,M202311572,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-11
5611210224128496,작업용의자,M202311573,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-10
5611210224128496,작업용의자,M202311574,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-06
5611210224128496,작업용의자,M202311575,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2023-12-28
5611210224128496,작업용의자,M202311576,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-06
5611210224128496,작업용의자,M202311577,ERICA,2023-12-16,4284000,2023-12-19,,처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-11
5611210224128496,작업용의자,M202311578,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-14
5611210224128496,작업용의자,M202311579,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-07
5611210224128496,작업용의자,M202311580,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-03
5611210224128496,작업용의자,M202311581,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-16
5611210224128496,작업용의자,M202311582,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-08
5611210224128496,작업용의자,M202311583,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2023-12-28
5611210224128496,작업용의자,M202311584,ERICA,2023-12-16,4284000,2023-12-19,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2024-01-04
5611210224128496,작업용의자,M201511585,ERICA,2015-09-18,490000,2015-09-24,경상대학RC행정팀(ERICA),처분,8,미출력,확정,자체구입,C364,,2015-10-07
5611210224128496,작업용의자,M201511586,ERICA,2015-09-18,490000,2015-09-24,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,,2015-10-07
5611210224128496,작업용의자,M201511587,ERICA,2015-09-18,490000,2015-09-24,경상대학RC행정팀(ERICA),불용,8,출력,확정,자체구입,C364,,2015-10-12
5611210224128496,작업용의자,M201511588,ERICA,2015-09-18,490000,2015-09-24,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,,2015-10-11
5611210224128496,작업용의자,M201511589,ERICA,2015-09-18,490000,2015-09-24,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,,2015-10-08
5611210224128496,작업용의자,M202511590,ERICA,2025-09-17,392000,2025-09-20,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,,2025-10-15
5611210224128496,작업용의자,M202511591,ERICA,2025-09-17,392000,2025-09-20,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,,2025-10-02
5611210224128496,작업용의자,M202511592,ERICA,2025-09-17,392000,2025-09-20,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,,2025-10-11
5611210224128496,작업용의자,M202511593,ERICA,2025-09-17,392000,2025-09-20,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,,2025-10-08
5611210224128496,작업용의자,M201811594,ERICA,2018-04-09,303000,2018-04-17,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,,2018-05-02
5611210224128496,작업용의자,M201811595,ERICA,2018-04-09,303000,2018-04-17,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,,2018-04-29
5611210224128496,작업용의자,M201811596,ERICA,2018-04-09,303000,2018-04-17,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,,2018-04-29
5611210224128496,작업용의자,M201911597,ERICA,2019-08-26,267000,2019-09-02,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,노후 집기 교체,2019-09-24
5611210224128496,작업용의자,M201911598,ERICA,2019-08-26,267000,2019-09-02,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,노후 집기 교체,2019-09-19
5611210224128496,작업용의자,M201911599,ERICA,2019-08-26,267000,2019-09-02,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,노후 집기 교체,2019-09-13
5611210224128496,작업용의자,M201911600,ERICA,2019-07-03,196000,2019-07-13,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,노후 집기 교체,2019-08-08
5611210224128496,작업용의자,M201911601,ERICA,2019-07-03,196000,2019-07-13,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,노후 집기 교체,2019-07-28
5611210224128496,작업용의자,M201511602,ERICA,2015-04-15,1953000,2015-04-23,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-05-18
5611210224128496,작업용의자,M201511603,ERICA,2015-04-15,1953000,2015-04-23,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-05-03
5611210224128496,작업용의자,M201511604,ERICA,2015-04-15,1953000,2015-04-23,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-05-16
5611210224128496,작업용의자,M201511605,ERICA,2015-04-15,1953000,2015-04-23,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-05-06
5611210224128496,작업용의자,M201511606,ERICA,2015-04-15,1953000,2015-04-23,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-05-07
5611210224128496,작업용의자,M201511607,ERICA,2015-04-15,1953000,2015-04-23,경상대학RC행정팀(ERICA),처분,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2015-05-03
5611210224128496,작업용의자,M201511608,ERICA,2015-04-15,1953000,2015-04-23,경상대학RC행정팀(ERICA),불용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-05-10
5611210224128496,작업용의자,M201511609,ERICA,2015-04-15,1953000,2015-04-23,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2015-05-13
5611210224128496,작업용의자,M201511610,ERICA,2015-04-15,1953000,2015-04-23,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-05-09
5611210224128496,작업용의자,M201511611,ERICA,2015-04-15,1953000,2015-04-23,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-05-13
5611210224128496,작업용의자,M201511612,ERICA,2015-04-15,1953000,2015-04-23,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-05-09
5611210224128496,작업용의자,M201511613,ERICA,2015-04-15,1953000,2015-04-23,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-05-17
5611210224128496,작업용의자,M201511614,ERICA,2015-04-15,1953000,2015-04-23,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2015-05-06
5611210224128496,작업용의자,M201511615,ERICA,2015-04-15,1953000,2015-04-23,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-04-29
5611210224128496,작업용의자,M201511616,ERICA,2015-04-15,1953000,2015-04-23,경상대학RC행정팀(ERICA),처분,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2015-05-08
5611210224128496,작업용의자,M201511617,ERICA,2015-04-15,1953000,2015-04-23,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-05-02
5611210224128496,작업용의자,M201511618,ERICA,2015-04-15,1953000,2015-04-23,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-05-07
5611210224128496,작업용의자,M201511619,ERICA,2015-04-15,1953000,2015-04-23,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-05-10
5611210224128496,작업용의자,M201511620,ERICA,2015-04-15,1953000,2015-04-23,,반납,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-05-15
5611210224128496,작업용의자,M201511621,ERICA,2015-04-15,1953000,2015-04-23,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-05-04
5611210224128496,작업용의자,M201511622,ERICA,2015-04-15,1953000,2015-04-23,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-04-28
5611210224128496,작업용의자,M202411623,ERICA,2024-02-13,392000,2024-02-21,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,,2024-03-04
5611210224128496,작업용의자,M202411624,ERICA,2024-02-13,392000,2024-02-21,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,,2024-03-16
5611210224128496,작업용의자,M202411625,ERICA,2024-02-13,392000,2024-02-21,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,,2024-03-08
5611210224128496,작업용의자,M202411626,ERICA,2024-02-13,392000,2024-02-21,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,,2024-03-05
5611210224128496,작업용의자,M201611627,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-02
5611210224128496,작업용의자,M201611628,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-09
5611210224128496,작업용의자,M201611629,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),처분,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-09
5611210224128496,작업용의자,M201611630,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),처분,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-18
5611210224128496,작업용의자,M201611631,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-19
5611210224128496,작업용의자,M201611632,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-14
5611210224128496,작업용의자,M201611633,ERICA,2016-10-18,4224000,2016-10-28,,처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-16
5611210224128496,작업용의자,M201611634,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-07
5611210224128496,작업용의자,M201611635,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-11
5611210224128496,작업용의자,M201611636,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-08
5611210224128496,작업용의자,M201611637,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-17
5611210224128496,작업용의자,M201611638,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-16
5611210224128496,작업용의자,M201611639,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-18
5611210224128496,작업용의자,M201611640,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),처분,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-18
5611210224128496,작업용의자,M201611641,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-20
5611210224128496,작업용의자,M201611642,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-15
5611210224128496,작업용의자,M201611643,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-17
5611210224128496,작업용의자,M201611644,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-05
5611210224128496,작업용의자,M201611645,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-18
5611210224128496,작업용의자,M201611646,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-03
5611210224128496,작업용의자,M201611647,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-15
5611210224128496,작업용의자,M201611648,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-03
5611210224128496,작업용의자,M201611649,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-12
5611210224128496,작업용의자,M201611650,ERICA,2016-10-18,4224000,2016-10-28,,처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-09
5611210224128496,작업용의자,M201611651,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-12
5611210224128496,작업용의자,M201611652,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-20
5611210224128496,작업용의자,M201611653,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-10
5611210224128496,작업용의자,M201611654,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-11
5611210224128496,작업용의자,M201611655,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-23
5611210224128496,작업용의자,M201611656,ERICA,2016-10-18,4224000,2016-10-28,,반납,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-08
5611210224128496,작업용의자,M201611657,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-15
5611210224128496,작업용의자,M201611658,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-11
5611210224128496,작업용의자,M201611659,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),불용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-13
5611210224128496,작업용의자,M201611660,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-14
5611210224128496,작업용의자,M201611661,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-13
5611210224128496,작업용의자,M201611662,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-02
5611210224128496,작업용의자,M201611663,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),불용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-13
5611210224128496,작업용의자,M201611664,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-16
5611210224128496,작업용의자,M201611665,ERICA,2016-10-18,4224000,2016-10-28,,불용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-09
5611210224128496,작업용의자,M201611666,ERICA,2016-10-18,4224000,2016-10-28,,처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-11
5611210224128496,작업용의자,M201611667,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-19
5611210224128496,작업용의자,M201611668,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-23
5611210224128496,작업용의자,M201611669,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-08
5611210224128496,작업용의자,M201611670,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-04
5611210224128496,작업용의자,M201611671,ERICA,2016-10-18,4224000,2016-10-28,,반납,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-21
5611210224128496,작업용의자,M201611672,ERICA,2016-10-18,4224000,2016-10-28,,반납,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-04
5611210224128496,작업용의자,M201611673,ERICA,2016-10-18,4224000,2016-10-28,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-07
5611210224128496,작업용의자,M201611674,ERICA,2016-10-18,4224000,2016-10-28,,처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2016-11-21
5611210224128496,작업용의자,M201511675,ERICA,2015-09-07,273000,2015-09-20,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,,2015-10-05
5611210224128496,작업용의자,M201511676,ERICA,2015-09-07,273000,2015-09-20,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,,2015-10-08
5611210224128496,작업용의자,M201511677,ERICA,2015-09-07,273000,2015-09-20,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,,2015-10-03
5611210224128496,작업용의자,M202411678,ERICA,2024-05-31,226000,2024-06-14,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,사무환경 개선,2024-06-30
5611210224128496,작업용의자,M202411679,ERICA,2024-05-31,226000,2024-06-14,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,사무환경 개선,2024-07-01
5611210224128496,작업용의자,M201511680,ERICA,2015-02-04,98000,2015-02-18,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,,2015-03-06
5611210224128496,작업용의자,M201511681,ERICA,2015-07-23,3162000,2015-07-26,,반납,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-08-08
5611210224128496,작업용의자,M201511682,ERICA,2015-07-23,3162000,2015-07-26,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-07-31
5611210224128496,작업용의자,M201511683,ERICA,2015-07-23,3162000,2015-07-26,경상대학RC행정팀(ERICA),처분,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2015-08-05
5611210224128496,작업용의자,M201511684,ERICA,2015-07-23,3162000,2015-07-26,경상대학RC행정팀(ERICA),운용,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2015-08-11
5611210224128496,작업용의자,M201511685,ERICA,2015-07-23,3162000,2015-07-26,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-08-13
5611210224128496,작업용의자,M201511686,ERICA,2015-07-23,3162000,2015-07-26,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-08-15
5611210224128496,작업용의자,M201511687,ERICA,2015-07-23,3162000,2015-07-26,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-08-12
5611210224128496,작업용의자,M201511688,ERICA,2015-07-23,3162000,2015-07-26,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-08-12
5611210224128496,작업용의자,M201511689,ERICA,2015-07-23,3162000,2015-07-26,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-08-12
5611210224128496,작업용의자,M201511690,ERICA,2015-07-23,3162000,2015-07-26,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-08-10
5611210224128496,작업용의자,M201511691,ERICA,2015-07-23,3162000,2015-07-26,경상대학RC행정팀(ERICA),운용,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-08-15
5611210224128496,작업용의자,M201511692,ERICA,2015-07-23,3162000,2015-07-26,경상대학RC행정팀(ERICA),불용,8,미출력,확정,자체구입,C364,강의실 환경개선 사업,2015-08-14
5611210224128496,작업용의자,M201511693,ERICA,2015-07-23,3162000,2015-07-26,경상대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C364,강의실 환경개선 사업,2015-08-06
