불용일자,불용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,물품상태,사유
2021-07-23,,badbergjr,박대리,반려,4321150724158946,데스크톱컴퓨터,M201607066,2016-03-02,15480000,2016-03-11,,운용,5,폐품,고장/파손
2025-08-01,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201607067,2016-03-02,15480000,2016-03-11,,운용,5,폐품,고장/파손
2020-07-14,2020-07-31,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607068,2016-03-02,15480000,2016-03-11,,불용,5,불용품,노후화(성능저하)
2022-02-25,2022-03-12,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607069,2016-03-02,15480000,2016-03-11,,불용,5,불용품,노후화(성능저하)
2025-11-11,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M202007071,2020-08-29,2990000,2020-09-12,,운용,5,폐품,고장/파손
2024-10-22,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M202007072,2020-08-29,2990000,2020-09-12,,운용,5,불용품,노후화(성능저하)
2025-11-27,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M202007073,2020-08-29,2990000,2020-09-12,,운용,5,폐품,고장/파손
2020-07-16,2020-08-05,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201707077,2017-01-05,2555000,2017-01-19,,불용,5,불용품,수리비용과다
2022-08-22,2022-09-19,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201707078,2017-01-05,2555000,2017-01-19,,불용,5,불용품,수리비용과다
2025-05-13,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201707079,2017-01-05,2555000,2017-01-19,,운용,5,불용품,수리비용과다
2021-09-24,,badbergjr,박대리,반려,4321150724158946,데스크톱컴퓨터,M201707080,2017-01-05,2555000,2017-01-19,,운용,5,불용품,노후화(성능저하)
2020-06-30,2020-07-25,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201707081,2017-01-05,2555000,2017-01-19,,불용,5,불용품,수리비용과다
2025-10-02,2025-10-28,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202107082,2021-04-04,14784000,2021-04-09,,불용,5,폐품,고장/파손
2024-04-22,2024-05-20,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202107083,2021-04-04,14784000,2021-04-09,,불용,5,불용품,노후화(성능저하)
2026-01-13,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M202107084,2021-04-04,14784000,2021-04-09,,운용,5,불용품,수리비용과다
2025-10-04,2025-10-25,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202107085,2021-04-04,14784000,2021-04-09,,불용,5,불용품,노후화(성능저하)
2025-12-28,2026-01-21,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202107086,2021-04-04,14784000,2021-04-09,,불용,5,폐품,고장/파손
2023-03-03,2023-03-22,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202107087,2021-04-04,14784000,2021-04-09,,불용,5,불용품,노후화(성능저하)
2025-12-10,2026-01-02,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202107088,2021-04-04,14784000,2021-04-09,,불용,5,불용품,수리비용과다
2025-10-26,2025-11-25,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202107089,2021-04-04,14784000,2021-04-09,,불용,5,불용품,수리비용과다
2026-01-17,2026-02-08,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202107091,2021-04-04,14784000,2021-04-09,,불용,5,불용품,노후화(성능저하)
2025-10-06,2025-11-02,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202107092,2021-04-04,14784000,2021-04-09,,불용,5,폐품,고장/파손
2025-10-07,2025-11-06,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202107093,2021-04-04,14784000,2021-04-09,,불용,5,폐품,고장/파손
2025-02-11,2025-03-01,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202107094,2021-04-04,14784000,2021-04-09,,불용,5,폐품,고장/파손
2025-11-17,,badbergjr,박대리,반려,4321150724158946,데스크톱컴퓨터,M202107097,2021-04-04,14784000,2021-04-09,,운용,5,불용품,수리비용과다
2024-12-26,2025-01-21,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202107098,2021-04-04,14784000,2021-04-09,,불용,5,불용품,노후화(성능저하)
2025-09-20,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M202107099,2021-04-04,14784000,2021-04-09,,운용,5,불용품,노후화(성능저하)
2024-07-24,2024-08-11,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202107100,2021-04-04,14784000,2021-04-09,,불용,5,불용품,노후화(성능저하)
2025-06-02,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M202107101,2021-04-04,14784000,2021-04-09,,운용,5,불용품,노후화(성능저하)
2024-08-07,2024-09-04,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202107103,2021-04-04,14784000,2021-04-09,,불용,5,불용품,노후화(성능저하)
2026-01-03,2026-01-28,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202107104,2021-04-04,14784000,2021-04-09,,불용,5,불용품,수리비용과다
2025-04-01,2025-04-26,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202107105,2021-04-04,14784000,2021-04-09,,불용,5,폐품,고장/파손
2025-01-14,2025-02-05,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202107106,2021-04-04,14784000,2021-04-09,,불용,5,불용품,수리비용과다
2025-11-03,2025-12-01,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202107109,2021-04-04,14784000,2021-04-09,,불용,5,불용품,노후화(성능저하)
2024-10-02,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201807110,2018-01-03,21918000,2018-01-06,,운용,5,불용품,노후화(성능저하)
2023-05-20,2023-06-03,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807111,2018-01-03,21918000,2018-01-06,,불용,5,폐품,고장/파손
2022-08-30,2022-09-14,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807112,2018-01-03,21918000,2018-01-06,,불용,5,폐품,고장/파손
2023-07-27,2023-08-26,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807113,2018-01-03,21918000,2018-01-06,,불용,5,폐품,고장/파손
2021-08-16,2021-08-30,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807114,2018-01-03,21918000,2018-01-06,,불용,5,불용품,노후화(성능저하)
2022-09-25,2022-10-25,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807115,2018-01-03,21918000,2018-01-06,,불용,5,폐품,고장/파손
2020-04-06,2020-04-21,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807116,2018-01-03,21918000,2018-01-06,,불용,5,폐품,고장/파손
2024-03-15,2024-03-29,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807117,2018-01-03,21918000,2018-01-06,,불용,5,불용품,노후화(성능저하)
2024-08-03,2024-08-24,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807118,2018-01-03,21918000,2018-01-06,,불용,5,폐품,고장/파손
2024-01-18,2024-02-17,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807119,2018-01-03,21918000,2018-01-06,,불용,5,불용품,노후화(성능저하)
2025-08-08,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201807120,2018-01-03,21918000,2018-01-06,,운용,5,폐품,고장/파손
2025-02-18,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201807121,2018-01-03,21918000,2018-01-06,,운용,5,불용품,노후화(성능저하)
2025-03-04,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201807122,2018-01-03,21918000,2018-01-06,,운용,5,불용품,노후화(성능저하)
2023-03-17,2023-04-02,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807123,2018-01-03,21918000,2018-01-06,,불용,5,불용품,노후화(성능저하)
2023-04-02,2023-04-21,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807124,2018-01-03,21918000,2018-01-06,,불용,5,불용품,수리비용과다
2024-05-23,2024-06-08,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807125,2018-01-03,21918000,2018-01-06,,불용,5,불용품,노후화(성능저하)
2021-04-07,2021-05-03,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807126,2018-01-03,21918000,2018-01-06,,불용,5,폐품,고장/파손
2023-12-17,2024-01-07,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807127,2018-01-03,21918000,2018-01-06,,불용,5,폐품,고장/파손
2022-12-26,2023-01-10,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807128,2018-01-03,21918000,2018-01-06,,불용,5,불용품,수리비용과다
2023-12-07,2023-12-28,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807129,2018-01-03,21918000,2018-01-06,,불용,5,불용품,수리비용과다
2023-05-18,2023-06-16,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807130,2018-01-03,21918000,2018-01-06,,불용,5,불용품,수리비용과다
2019-09-03,2019-09-30,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807131,2018-01-03,21918000,2018-01-06,,불용,5,폐품,고장/파손
2024-01-13,2024-02-07,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807132,2018-01-03,21918000,2018-01-06,,불용,5,불용품,수리비용과다
2021-08-17,2021-09-09,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807133,2018-01-03,21918000,2018-01-06,,불용,5,폐품,고장/파손
2023-06-10,2023-07-04,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807134,2018-01-03,21918000,2018-01-06,,불용,5,불용품,수리비용과다
2022-12-16,2022-12-31,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807135,2018-01-03,21918000,2018-01-06,,불용,5,불용품,수리비용과다
2024-07-22,2024-08-15,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807136,2018-01-03,21918000,2018-01-06,,불용,5,불용품,수리비용과다
2024-01-03,2024-01-22,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807137,2018-01-03,21918000,2018-01-06,,불용,5,폐품,고장/파손
2024-03-26,2024-04-20,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807138,2018-01-03,21918000,2018-01-06,,불용,5,폐품,고장/파손
2023-02-25,2023-03-12,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807139,2018-01-03,21918000,2018-01-06,,불용,5,폐품,고장/파손
2024-08-13,2024-09-09,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807140,2018-01-03,21918000,2018-01-06,,불용,5,불용품,노후화(성능저하)
2024-07-19,2024-08-04,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807141,2018-01-03,21918000,2018-01-06,,불용,5,불용품,수리비용과다
2022-03-19,2022-04-11,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807142,2018-01-03,21918000,2018-01-06,,불용,5,불용품,노후화(성능저하)
2025-07-26,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201807143,2018-01-03,21918000,2018-01-06,,운용,5,폐품,고장/파손
2023-06-21,2023-07-09,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807144,2018-01-03,21918000,2018-01-06,,불용,5,불용품,수리비용과다
2022-06-17,2022-07-07,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807145,2018-01-03,21918000,2018-01-06,,불용,5,폐품,고장/파손
2023-09-21,2023-10-07,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807146,2018-01-03,21918000,2018-01-06,,불용,5,불용품,노후화(성능저하)
2025-01-05,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201807147,2018-01-03,21918000,2018-01-06,,운용,5,불용품,노후화(성능저하)
2024-10-24,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201807148,2018-01-03,21918000,2018-01-06,,운용,5,불용품,수리비용과다
2024-12-28,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201807153,2018-04-12,2064000,2018-04-17,,운용,5,불용품,노후화(성능저하)
2024-10-13,2024-10-27,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807154,2018-04-12,2064000,2018-04-17,,불용,5,불용품,노후화(성능저하)
2025-08-14,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201807156,2018-04-12,2064000,2018-04-17,,운용,5,불용품,노후화(성능저하)
2023-03-04,2023-04-02,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201707162,2017-06-09,1184000,2017-06-22,,불용,5,불용품,수리비용과다
2022-05-16,2022-06-05,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201707163,2017-06-09,1184000,2017-06-22,,불용,5,불용품,노후화(성능저하)
2021-11-02,2021-11-30,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201707166,2017-07-08,2600000,2017-07-15,,불용,5,불용품,수리비용과다
2023-12-08,2023-12-28,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201707167,2017-07-08,2600000,2017-07-15,,불용,5,불용품,노후화(성능저하)
2022-02-09,2022-03-05,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201707168,2017-07-08,2600000,2017-07-15,,불용,5,불용품,수리비용과다
2022-02-17,2022-03-09,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201707169,2017-07-08,2600000,2017-07-15,,불용,5,불용품,노후화(성능저하)
2022-06-15,2022-07-14,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201707170,2017-07-08,2600000,2017-07-15,,불용,5,불용품,수리비용과다
2025-07-26,2025-08-12,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807174,2018-12-22,1170000,2019-01-03,,불용,5,폐품,고장/파손
2023-03-27,2023-04-12,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201807175,2018-12-22,1170000,2019-01-03,,불용,5,폐품,고장/파손
2025-03-10,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201907178,2019-01-19,1100000,2019-01-28,,운용,5,불용품,노후화(성능저하)
2025-03-23,2025-04-06,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907179,2019-01-19,1100000,2019-01-28,,불용,5,불용품,노후화(성능저하)
2020-06-26,2020-07-14,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607219,2016-05-10,1014000,2016-05-22,,불용,5,불용품,노후화(성능저하)
2021-08-26,2021-09-18,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607220,2016-05-10,1014000,2016-05-22,,불용,5,불용품,수리비용과다
2023-07-15,2023-08-12,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201707222,2017-11-17,2555000,2017-11-22,,불용,5,불용품,수리비용과다
2025-07-27,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201707223,2017-11-17,2555000,2017-11-22,,운용,5,불용품,노후화(성능저하)
2025-06-27,2025-07-26,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201707224,2017-11-17,2555000,2017-11-22,,불용,5,불용품,노후화(성능저하)
2024-02-18,2024-03-06,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201707225,2017-11-17,2555000,2017-11-22,,불용,5,불용품,노후화(성능저하)
2022-02-01,2022-02-22,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201707226,2017-11-17,2555000,2017-11-22,,불용,5,폐품,고장/파손
2018-11-24,2018-12-16,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607232,2016-02-15,2725000,2016-02-29,,불용,5,불용품,노후화(성능저하)
2021-01-08,2021-02-05,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607233,2016-02-15,2725000,2016-02-29,,불용,5,불용품,노후화(성능저하)
2026-02-07,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201607234,2016-02-15,2725000,2016-02-29,,운용,5,불용품,노후화(성능저하)
2025-11-10,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201607235,2016-02-15,2725000,2016-02-29,,운용,5,불용품,수리비용과다
2021-06-09,2021-07-02,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607236,2016-02-15,2725000,2016-02-29,,불용,5,불용품,수리비용과다
2021-10-09,2021-11-04,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607240,2016-01-11,12420000,2016-01-24,,불용,5,불용품,노후화(성능저하)
2022-06-29,2022-07-19,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607241,2016-01-11,12420000,2016-01-24,,불용,5,폐품,고장/파손
2022-08-06,2022-09-01,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607242,2016-01-11,12420000,2016-01-24,,불용,5,불용품,노후화(성능저하)
2018-10-15,2018-10-30,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607243,2016-01-11,12420000,2016-01-24,,불용,5,불용품,수리비용과다
2022-06-21,2022-07-12,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607244,2016-01-11,12420000,2016-01-24,,불용,5,불용품,노후화(성능저하)
2021-09-18,2021-10-12,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607245,2016-01-11,12420000,2016-01-24,,불용,5,폐품,고장/파손
2025-05-26,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201607246,2016-01-11,12420000,2016-01-24,,운용,5,불용품,노후화(성능저하)
2020-04-30,2020-05-17,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607247,2016-01-11,12420000,2016-01-24,,불용,5,불용품,수리비용과다
2025-01-10,2025-02-06,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607248,2016-01-11,12420000,2016-01-24,,불용,5,폐품,고장/파손
2021-06-06,2021-06-20,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607249,2016-01-11,12420000,2016-01-24,,불용,5,불용품,노후화(성능저하)
2020-08-28,2020-09-19,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607250,2016-01-11,12420000,2016-01-24,,불용,5,불용품,노후화(성능저하)
2025-12-08,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201607251,2016-01-11,12420000,2016-01-24,,운용,5,불용품,노후화(성능저하)
2021-12-01,2021-12-26,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607252,2016-01-11,12420000,2016-01-24,,불용,5,폐품,고장/파손
2025-10-25,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201607253,2016-01-11,12420000,2016-01-24,,운용,5,불용품,수리비용과다
2024-12-06,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201607254,2016-01-11,12420000,2016-01-24,,운용,5,폐품,고장/파손
2025-09-05,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201607255,2016-01-11,12420000,2016-01-24,,운용,5,불용품,노후화(성능저하)
2019-09-15,2019-10-04,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607256,2016-01-11,12420000,2016-01-24,,불용,5,불용품,수리비용과다
2018-03-04,2018-03-31,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607257,2016-01-11,12420000,2016-01-24,,불용,5,불용품,수리비용과다
2022-03-31,2022-04-26,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607258,2016-01-11,12420000,2016-01-24,,불용,5,불용품,노후화(성능저하)
2025-08-04,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201607259,2016-01-11,12420000,2016-01-24,,운용,5,폐품,고장/파손
2020-02-29,2020-03-21,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607260,2016-01-11,12420000,2016-01-24,,불용,5,불용품,수리비용과다
2021-03-25,2021-04-23,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607261,2016-01-11,12420000,2016-01-24,,불용,5,폐품,고장/파손
2019-04-20,2019-05-10,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607262,2016-01-11,12420000,2016-01-24,,불용,5,폐품,고장/파손
2025-04-23,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M202207266,2022-11-05,2755000,2022-11-14,,반납,5,중고품,공용전환
2023-04-30,2023-05-26,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907268,2019-02-15,14500000,2019-02-23,,불용,5,폐품,고장/파손
2024-10-29,2024-11-24,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907269,2019-02-15,14500000,2019-02-23,,불용,5,불용품,노후화(성능저하)
2025-09-27,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201907270,2019-02-15,14500000,2019-02-23,,운용,5,폐품,고장/파손
2024-01-10,2024-02-05,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907271,2019-02-15,14500000,2019-02-23,,불용,5,폐품,고장/파손
2024-02-02,2024-02-21,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907272,2019-02-15,14500000,2019-02-23,,불용,5,폐품,고장/파손
2025-06-20,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201907273,2019-02-15,14500000,2019-02-23,,운용,5,불용품,수리비용과다
2024-04-01,2024-04-16,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907274,2019-02-15,14500000,2019-02-23,,불용,5,폐품,고장/파손
2025-07-04,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201907275,2019-02-15,14500000,2019-02-23,,운용,5,폐품,고장/파손
2024-10-07,2024-10-31,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907276,2019-02-15,14500000,2019-02-23,,불용,5,불용품,노후화(성능저하)
2026-02-08,2026-02-08,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907277,2019-02-15,14500000,2019-02-23,,불용,5,불용품,노후화(성능저하)
2024-03-03,2024-03-28,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907279,2019-02-15,14500000,2019-02-23,,불용,5,불용품,노후화(성능저하)
2024-03-04,2024-03-28,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907280,2019-02-15,14500000,2019-02-23,,불용,5,불용품,수리비용과다
2024-03-20,,badbergjr,박대리,반려,4321150724158946,데스크톱컴퓨터,M201907281,2019-02-15,14500000,2019-02-23,,운용,5,불용품,노후화(성능저하)
2026-01-25,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201907282,2019-02-15,14500000,2019-02-23,,운용,5,불용품,수리비용과다
2025-09-29,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201907283,2019-02-15,14500000,2019-02-23,,운용,5,불용품,수리비용과다
2023-01-21,2023-02-13,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907284,2019-02-15,14500000,2019-02-23,,불용,5,폐품,고장/파손
2024-11-20,2024-12-06,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907285,2019-02-15,14500000,2019-02-23,,불용,5,불용품,수리비용과다
2025-03-24,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201907286,2019-02-15,14500000,2019-02-23,,운용,5,불용품,수리비용과다
2021-12-17,2022-01-01,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907287,2019-02-15,14500000,2019-02-23,,불용,5,불용품,노후화(성능저하)
2020-08-06,2020-09-04,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907288,2019-02-15,14500000,2019-02-23,,불용,5,불용품,수리비용과다
2024-02-03,2024-03-02,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907289,2019-02-15,14500000,2019-02-23,,불용,5,불용품,수리비용과다
2021-05-02,2021-05-20,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907290,2019-02-15,14500000,2019-02-23,,불용,5,폐품,고장/파손
2024-12-21,2025-01-04,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907291,2019-02-15,14500000,2019-02-23,,불용,5,불용품,노후화(성능저하)
2023-09-16,2023-10-01,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907292,2019-02-15,14500000,2019-02-23,,불용,5,불용품,수리비용과다
2023-12-20,2024-01-03,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907295,2019-01-21,2224000,2019-01-31,,불용,5,불용품,노후화(성능저하)
2023-05-20,2023-06-09,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907296,2019-01-21,2224000,2019-01-31,,불용,5,불용품,노후화(성능저하)
2023-05-30,2023-06-22,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907297,2019-01-21,2224000,2019-01-31,,불용,5,불용품,노후화(성능저하)
2022-02-27,2022-03-23,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201907298,2019-01-21,2224000,2019-01-31,,불용,5,불용품,수리비용과다
2026-01-17,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201507304,2015-11-25,2940000,2015-11-29,,운용,5,폐품,고장/파손
2022-05-18,2022-06-01,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201507305,2015-11-25,2940000,2015-11-29,,불용,5,폐품,고장/파손
2024-12-23,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201507306,2015-11-25,2940000,2015-11-29,,운용,5,불용품,노후화(성능저하)
2018-11-06,2018-12-05,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201507307,2015-11-25,2940000,2015-11-29,,불용,5,폐품,고장/파손
2021-08-26,2021-09-19,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201507308,2015-11-25,2940000,2015-11-29,,불용,5,폐품,고장/파손
2022-04-25,2022-05-17,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202007310,2020-01-18,3210000,2020-01-21,,불용,5,불용품,수리비용과다
2024-03-11,2024-03-29,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202007312,2020-01-18,3210000,2020-01-21,,불용,5,불용품,노후화(성능저하)
2025-09-11,2025-09-28,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M202007313,2020-01-18,3210000,2020-01-21,,불용,5,폐품,고장/파손
2024-10-03,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201607317,2016-07-05,1038000,2016-07-08,,운용,5,불용품,수리비용과다
2026-01-04,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201607318,2016-07-05,1038000,2016-07-08,,운용,5,불용품,노후화(성능저하)
2024-12-25,,badbergjr,박대리,대기,4321150724158946,데스크톱컴퓨터,M201607320,2016-07-12,1162000,2016-07-24,,운용,5,폐품,고장/파손
2022-11-29,2022-12-28,badbergjr,박대리,확정,4321150724158946,데스크톱컴퓨터,M201607321,2016-07-12,1162000,2016-07-24,,불용,5,폐품,고장/파손
