G2B_목록번호,G2B_목록명,캠퍼스,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,수량,승인상태,취득정리구분,운용부서코드,비고
4321190224407366,액정모니터,ERICA,2018-02-03,531000,2018-02-09,공학대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C352,사무환경 개선용
4321190224407366,액정모니터,ERICA,2023-04-30,1827000,2023-05-08,공학대학RC행정팀(ERICA),취득,5,3,확정,자체구입,C352,
4321190224407366,액정모니터,ERICA,2017-09-06,1587000,2017-09-15,공학대학RC행정팀(ERICA),취득,5,3,확정,자체구입,C352,
4321190224407366,액정모니터,ERICA,2023-03-14,1596000,2023-03-17,공학대학RC행정팀(ERICA),취득,5,3,확정,자체구입,C352,연구실 다중 화면 구성용
4321190224407366,액정모니터,ERICA,2016-05-25,2570000,2016-06-02,공학대학RC행정팀(ERICA),취득,5,5,확정,자체구입,C352,
4321190224407366,액정모니터,ERICA,2021-12-12,1214000,2021-12-19,공학대학RC행정팀(ERICA),취득,5,2,확정,자체구입,C352,
4321190224407366,액정모니터,ERICA,2019-12-14,2840000,2019-12-19,공학대학RC행정팀(ERICA),취득,5,5,확정,자체제작,C352,
4321190224407366,액정모니터,ERICA,2016-01-03,2835000,2016-01-15,공학대학RC행정팀(ERICA),취득,5,5,확정,자체구입,C352,전산 실습실 보조 모니터
4321190224407366,액정모니터,ERICA,2022-04-15,2720000,2022-04-25,공학대학RC행정팀(ERICA),취득,5,5,확정,자체구입,C352,연구실 다중 화면 구성용
4321190224407366,액정모니터,ERICA,2017-03-26,2088000,2017-04-01,공학대학RC행정팀(ERICA),취득,5,4,확정,자체구입,C352,
4321190224407366,액정모니터,ERICA,2022-01-04,1818000,2022-01-18,공학대학RC행정팀(ERICA),취득,5,3,확정,자체구입,C352,
4321190224407366,액정모니터,ERICA,2018-05-10,508000,2018-05-20,공학대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C352,전산 실습실 보조 모니터
4321190224407366,액정모니터,ERICA,2023-06-03,1098000,2023-06-17,공학대학RC행정팀(ERICA),취득,5,2,확정,자체구입,C352,전산 실습실 보조 모니터
4321190224407366,액정모니터,ERICA,2018-05-15,2240000,2018-05-23,공학대학RC행정팀(ERICA),취득,5,4,확정,자체구입,C352,
4321190224407366,액정모니터,ERICA,2024-08-01,527000,2024-08-06,공학대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C352,
4321190224407366,액정모니터,ERICA,2016-06-14,500000,2016-06-27,공학대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C352,
4321190224407366,액정모니터,ERICA,2022-10-01,1668000,2022-10-09,공학대학RC행정팀(ERICA),취득,5,3,확정,자체구입,C352,연구실 다중 화면 구성용
4321190224407366,액정모니터,ERICA,2017-07-27,2590000,2017-08-06,공학대학RC행정팀(ERICA),취득,5,5,확정,자체구입,C352,
4321190224407366,액정모니터,ERICA,2022-01-02,608000,2022-01-14,공학대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C352,
4321190224407366,액정모니터,ERICA,2017-04-08,980000,2017-04-21,공학대학RC행정팀(ERICA),취득,5,2,확정,자체구입,C352,
4321190224407366,액정모니터,ERICA,2021-11-16,2416000,2021-11-24,공학대학RC행정팀(ERICA),취득,5,4,확정,자체구입,C352,연구실 다중 화면 구성용
4321190224407366,액정모니터,ERICA,2017-06-06,2232000,2017-06-18,공학대학RC행정팀(ERICA),취득,5,4,확정,자체구입,C352,
4321190224407366,액정모니터,ERICA,2022-07-01,1164000,2022-07-13,공학대학RC행정팀(ERICA),취득,5,2,확정,자체구입,C352,
4321190224407366,액정모니터,ERICA,2015-12-07,1952000,2015-12-11,공학대학RC행정팀(ERICA),취득,5,4,확정,자체구입,C352,
4321190224407366,액정모니터,ERICA,2021-08-12,575000,2021-08-23,공학대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C352,전산 실습실 보조 모니터
4321190224407366,액정모니터,ERICA,2018-07-04,2655000,2018-07-13,공학대학RC행정팀(ERICA),취득,5,5,확정,자체구입,C352,
4321190224407366,액정모니터,ERICA,2022-11-17,2304000,2022-11-30,공학대학RC행정팀(ERICA),취득,5,4,확정,기증,C352,연구실 다중 화면 구성용
4321190224407366,액정모니터,ERICA,2017-07-28,2308000,2017-08-06,공학대학RC행정팀(ERICA),취득,5,4,확정,자체구입,C352,연구실 다중 화면 구성용
4321190224407366,액정모니터,ERICA,2023-10-20,610000,2023-11-02,공학대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C352,
4321190224407366,액정모니터,ERICA,2015-10-01,2800000,2015-10-08,공학대학RC행정팀(ERICA),취득,5,5,확정,자체구입,C352,사무환경 개선용
4321190224407366,액정모니터,ERICA,2020-09-19,1674000,2020-09-22,공학대학RC행정팀(ERICA),취득,5,3,확정,자체구입,C352,
4321190224407366,액정모니터,ERICA,2016-10-26,1650000,2016-11-01,공학대학RC행정팀(ERICA),취득,5,3,확정,기증,C352,
4321190224407366,액정모니터,ERICA,2022-10-10,2955000,2022-10-16,공학대학RC행정팀(ERICA),취득,5,5,확정,자체구입,C352,
4321190224407366,액정모니터,ERICA,2016-11-27,1102000,2016-12-05,공학대학RC행정팀(ERICA),취득,5,2,확정,자체구입,C352,
4321190224407366,액정모니터,ERICA,2023-10-16,1593000,2023-10-26,공학대학RC행정팀(ERICA),취득,5,3,확정,자체구입,C352,
4321210523858386,레이저프린터,ERICA,2018-04-06,7686000,2018-04-19,공학대학RC행정팀(ERICA),취득,6,2,확정,자체구입,C352,
4321210523858386,레이저프린터,ERICA,2023-04-23,11331000,2023-04-29,공학대학RC행정팀(ERICA),취득,6,3,확정,자체구입,C352,행정 문서 출력용
4321210523858386,레이저프린터,ERICA,2017-04-06,10374000,2017-04-10,공학대학RC행정팀(ERICA),취득,6,3,확정,자체구입,C352,
4321210523858386,레이저프린터,ERICA,2022-12-23,19275000,2023-01-05,공학대학RC행정팀(ERICA),취득,6,5,확정,자체구입,C352,
4321210523858386,레이저프린터,ERICA,2015-11-06,18170000,2015-11-16,공학대학RC행정팀(ERICA),취득,6,5,확정,자체구입,C352,
4321210523858386,레이저프린터,ERICA,2022-02-25,12042000,2022-03-01,공학대학RC행정팀(ERICA),취득,6,3,확정,자체구입,C352,
4321210523858386,레이저프린터,ERICA,2016-04-10,3344000,2016-04-14,공학대학RC행정팀(ERICA),취득,6,1,확정,자체구입,C352,
4321210523858386,레이저프린터,ERICA,2021-11-11,10377000,2021-11-20,공학대학RC행정팀(ERICA),취득,6,3,확정,자체구입,C352,행정 문서 출력용
4321171124204348,스캐너,ERICA,2016-02-23,21372000,2016-03-06,공학대학RC행정팀(ERICA),취득,6,4,확정,기증,C352,
4321171124204348,스캐너,ERICA,2021-09-19,16671000,2021-10-03,공학대학RC행정팀(ERICA),취득,6,3,확정,자체구입,C352,
4322260923908131,네트워크라우터,ERICA,2018-01-27,1818000,2018-02-05,공학대학RC행정팀(ERICA),취득,9,3,확정,자체구입,C352,
4322260923908131,네트워크라우터,ERICA,2019-10-15,1124000,2019-10-20,공학대학RC행정팀(ERICA),취득,9,2,확정,자체구입,C352,
4322260923908131,네트워크라우터,ERICA,2016-02-11,1809000,2016-02-21,공학대학RC행정팀(ERICA),취득,9,3,확정,자체구입,C352,
4322260923908131,네트워크라우터,ERICA,2026-01-19,2416000,2026-01-30,공학대학RC행정팀(ERICA),취득,9,4,확정,자체구입,C352,
4322260923908131,네트워크라우터,ERICA,2015-06-13,1098000,2015-06-24,공학대학RC행정팀(ERICA),취득,9,2,확정,자체구입,C352,
4322260923908131,네트워크라우터,ERICA,2024-03-04,1962000,2024-03-10,공학대학RC행정팀(ERICA),취득,9,3,확정,자체구입,C352,
4322260923908131,네트워크라우터,ERICA,2017-11-12,1707000,2017-11-22,공학대학RC행정팀(ERICA),취득,9,3,확정,자체구입,C352,
4322260923908131,네트워크라우터,ERICA,2015-01-15,1980000,2015-01-25,공학대학RC행정팀(ERICA),취득,9,4,확정,자체구입,C352,
4322260923908131,네트워크라우터,ERICA,2025-04-27,2460000,2025-05-04,공학대학RC행정팀(ERICA),취득,9,4,확정,자체구입,C352,
4322260923908131,네트워크라우터,ERICA,2018-03-17,2985000,2018-03-27,공학대학RC행정팀(ERICA),취득,9,5,확정,자체구입,C352,
4322260923908131,네트워크라우터,ERICA,2019-07-16,1560000,2019-07-27,공학대학RC행정팀(ERICA),취득,9,3,확정,자체구입,C352,
4320180323809899,하드디스크드라이브,ERICA,2017-12-12,20144000,2017-12-18,공학대학RC행정팀(ERICA),취득,7,4,확정,자체구입,C352,
4320180323809899,하드디스크드라이브,ERICA,2018-07-08,11358000,2018-07-15,공학대학RC행정팀(ERICA),취득,7,2,확정,자체구입,C352,
4320180323809899,하드디스크드라이브,ERICA,2019-04-01,5843000,2019-04-15,공학대학RC행정팀(ERICA),취득,7,1,확정,자체구입,C352,서버 증설용 스토리지
4320180323809899,하드디스크드라이브,ERICA,2019-05-12,22632000,2019-05-23,공학대학RC행정팀(ERICA),취득,7,4,확정,자체구입,C352,
4320180323809899,하드디스크드라이브,ERICA,2016-04-15,21140000,2016-04-24,공학대학RC행정팀(ERICA),취득,7,4,확정,자체구입,C352,
4320180323809899,하드디스크드라이브,ERICA,2022-07-29,17847000,2022-08-04,공학대학RC행정팀(ERICA),취득,7,3,확정,자체구입,C352,
4320180323809899,하드디스크드라이브,ERICA,2015-06-01,15381000,2015-06-14,공학대학RC행정팀(ERICA),취득,7,3,확정,자체구입,C352,
4320180323809899,하드디스크드라이브,ERICA,2021-07-05,11062000,2021-07-09,공학대학RC행정팀(ERICA),취득,7,2,확정,자체구입,C352,
4320180323809899,하드디스크드라이브,ERICA,2019-07-09,18006000,2019-07-16,공학대학RC행정팀(ERICA),취득,7,3,확정,자체구입,C352,서버 증설용 스토리지
4320180323809899,하드디스크드라이브,ERICA,2016-02-12,5750000,2016-02-23,공학대학RC행정팀(ERICA),취득,7,1,확정,자체구입,C352,
4320180323809899,하드디스크드라이브,ERICA,2023-02-26,19005000,2023-03-07,공학대학RC행정팀(ERICA),취득,7,3,확정,자체구입,C352,
4322330822060848,네트워크시스템장비용랙,ERICA,2015-09-01,3328000,2015-09-04,공학대학RC행정팀(ERICA),취득,10,4,확정,자체구입,C352,
4322330822060848,네트워크시스템장비용랙,ERICA,2025-12-23,4300000,2025-12-31,공학대학RC행정팀(ERICA),취득,10,4,확정,자체구입,C352,
4322330822060848,네트워크시스템장비용랙,ERICA,2016-03-02,2499000,2016-03-16,공학대학RC행정팀(ERICA),취득,10,3,확정,자체구입,C352,
4322330822060848,네트워크시스템장비용랙,ERICA,2017-02-26,3744000,2017-03-10,공학대학RC행정팀(ERICA),취득,10,4,확정,자체구입,C352,
4322330822060848,네트워크시스템장비용랙,ERICA,2017-03-20,1762000,2017-03-27,공학대학RC행정팀(ERICA),취득,10,2,확정,자체구입,C352,
5610170325114372,책상,ERICA,2019-10-01,25180000,2019-10-15,공학대학RC행정팀(ERICA),취득,9,4,확정,자체구입,C352,
5610170325114372,책상,ERICA,2018-02-27,108664000,2018-03-10,공학대학RC행정팀(ERICA),취득,9,17,확정,자체구입,C352,강의실 환경개선 사업
5610170325114372,책상,ERICA,2016-05-06,12534000,2016-05-15,공학대학RC행정팀(ERICA),취득,9,2,확정,자체구입,C352,신규 연구실 구축
5610170325114372,책상,ERICA,2017-03-02,28775000,2017-03-06,공학대학RC행정팀(ERICA),취득,9,5,확정,자체구입,C352,
5610170325114372,책상,ERICA,2019-09-06,120032000,2019-09-11,공학대학RC행정팀(ERICA),취득,9,22,확정,자체구입,C352,강의실 환경개선 사업
5610170325114372,책상,ERICA,2016-08-22,30915000,2016-08-29,공학대학RC행정팀(ERICA),취득,9,5,확정,자체구입,C352,
5610170325114372,책상,ERICA,2019-01-20,185724000,2019-01-25,공학대학RC행정팀(ERICA),취득,9,33,확정,자체구입,C352,신규 연구실 구축
5610170325114372,책상,ERICA,2018-06-27,11466000,2018-07-05,공학대학RC행정팀(ERICA),취득,9,2,확정,자체구입,C352,연구실 집기 교체
5610170325114372,책상,ERICA,2017-07-28,11282000,2017-08-08,공학대학RC행정팀(ERICA),취득,9,2,확정,자체구입,C352,
5610170325114372,책상,ERICA,2025-07-18,7002000,2025-07-27,공학대학RC행정팀(ERICA),취득,9,1,확정,자체구입,C352,
5610170325114372,책상,ERICA,2015-01-27,169232000,2015-02-08,공학대학RC행정팀(ERICA),취득,9,28,확정,자체구입,C352,강의실 환경개선 사업
5610170325114372,책상,ERICA,2025-05-23,7339000,2025-06-02,공학대학RC행정팀(ERICA),취득,9,1,확정,자체구입,C352,연구실 집기 교체
5610170325114372,책상,ERICA,2015-05-26,164430000,2015-06-09,공학대학RC행정팀(ERICA),취득,9,29,확정,자체구입,C352,강의실 환경개선 사업
5610170325114372,책상,ERICA,2024-09-25,320448000,2024-10-03,공학대학RC행정팀(ERICA),취득,9,48,확정,자체구입,C352,신규 연구실 구축
5610170325114372,책상,ERICA,2017-04-01,11444000,2017-04-13,공학대학RC행정팀(ERICA),취득,9,2,확정,자체구입,C352,강의실 환경 개선
5610170325114372,책상,ERICA,2025-05-20,305302000,2025-05-24,공학대학RC행정팀(ERICA),취득,9,46,확정,자체구입,C352,강의실 환경 개선
5610170325114372,책상,ERICA,2018-09-11,30750000,2018-09-25,공학대학RC행정팀(ERICA),취득,9,5,확정,자체구입,C352,
5610170325114372,책상,ERICA,2019-12-06,18420000,2019-12-20,공학대학RC행정팀(ERICA),취득,9,3,확정,자체구입,C352,
5610170325114372,책상,ERICA,2019-12-21,6904000,2019-12-26,공학대학RC행정팀(ERICA),취득,9,1,확정,자체구입,C352,신규 연구실 구축
5610170325114372,책상,ERICA,2018-10-12,19317000,2018-10-25,공학대학RC행정팀(ERICA),취득,9,3,확정,자체구입,C352,
5610170325114372,책상,ERICA,2018-11-11,246392000,2018-11-23,공학대학RC행정팀(ERICA),취득,9,38,확정,자체구입,C352,강의실 환경개선 사업
5610170325114372,책상,ERICA,2017-09-08,29620000,2017-09-11,공학대학RC행정팀(ERICA),취득,9,5,확정,자체구입,C352,
5610170325114372,책상,ERICA,2017-02-28,29035000,2017-03-06,공학대학RC행정팀(ERICA),취득,9,5,확정,자체구입,C352,
5610170325114372,책상,ERICA,2025-11-05,31160000,2025-11-17,공학대학RC행정팀(ERICA),취득,9,5,확정,자체구입,C352,
5610170325114372,책상,ERICA,2017-04-18,170432000,2017-04-29,공학대학RC행정팀(ERICA),취득,9,32,확정,자체구입,C352,강의실 환경개선 사업
5610170325114372,책상,ERICA,2017-12-06,17706000,2017-12-15,공학대학RC행정팀(ERICA),취득,9,3,확정,자체구입,C352,연구실 집기 교체
5610170325114372,책상,ERICA,2016-12-12,28830000,2016-12-19,공학대학RC행정팀(ERICA),취득,9,5,확정,자체구입,C352,
5610170325114372,책상,ERICA,2025-12-29,14672000,2026-01-07,공학대학RC행정팀(ERICA),취득,9,2,확정,자체구입,C352,
5610170325114372,책상,ERICA,2016-12-17,22356000,2016-12-31,공학대학RC행정팀(ERICA),취득,9,4,확정,기증,C352,연구실 집기 교체
5610170325114372,책상,ERICA,2017-01-15,212058000,2017-01-22,공학대학RC행정팀(ERICA),취득,9,33,확정,자체구입,C352,강의실 환경개선 사업
5610170325114372,책상,ERICA,2015-09-17,11866000,2015-09-26,공학대학RC행정팀(ERICA),취득,9,2,확정,자체구입,C352,강의실 환경 개선
5610170325114372,책상,ERICA,2025-12-11,21426000,2025-12-25,공학대학RC행정팀(ERICA),취득,9,3,확정,자체구입,C352,신규 연구실 구축
5610170325114372,책상,ERICA,2015-05-01,32710000,2015-05-07,공학대학RC행정팀(ERICA),취득,9,5,확정,자체구입,C352,
5610170325114372,책상,ERICA,2017-11-09,6653000,2017-11-15,공학대학RC행정팀(ERICA),취득,9,1,확정,자체구입,C352,
5610170325114372,책상,ERICA,2015-11-18,11892000,2015-11-23,공학대학RC행정팀(ERICA),취득,9,2,확정,자체구입,C352,연구실 집기 교체
5610170325114372,책상,ERICA,2024-12-24,6759000,2025-01-07,공학대학RC행정팀(ERICA),취득,9,1,확정,자체구입,C352,
5610170325114372,책상,ERICA,2017-07-15,189176000,2017-07-29,공학대학RC행정팀(ERICA),취득,9,34,확정,자체구입,C352,강의실 환경개선 사업
5610170325114372,책상,ERICA,2017-10-25,13094000,2017-11-05,공학대학RC행정팀(ERICA),취득,9,2,확정,자체구입,C352,
5610170325114372,책상,ERICA,2015-11-24,18360000,2015-11-28,공학대학RC행정팀(ERICA),취득,9,3,확정,자체구입,C352,
5610170325114372,책상,ERICA,2024-11-11,31335000,2024-11-24,공학대학RC행정팀(ERICA),취득,9,5,확정,자체구입,C352,
5610170325114372,책상,ERICA,2019-07-03,25432000,2019-07-07,공학대학RC행정팀(ERICA),취득,9,4,확정,자체구입,C352,
5610170325114372,책상,ERICA,2018-02-07,29095000,2018-02-14,공학대학RC행정팀(ERICA),취득,9,5,확정,자체구입,C352,신규 연구실 구축
5610170325114372,책상,ERICA,2015-01-13,273312000,2015-01-18,공학대학RC행정팀(ERICA),취득,9,48,확정,자체구입,C352,강의실 환경개선 사업
5610170325114372,책상,ERICA,2024-12-15,25436000,2024-12-26,공학대학RC행정팀(ERICA),취득,9,4,확정,자체구입,C352,
5610170325114372,책상,ERICA,2015-05-22,18027000,2015-05-25,공학대학RC행정팀(ERICA),취득,9,3,확정,자체구입,C352,
5610170325114372,책상,ERICA,2025-12-10,274727000,2025-12-14,공학대학RC행정팀(ERICA),취득,9,43,확정,자체구입,C352,강의실 환경개선 사업
5610170325114372,책상,ERICA,2016-10-05,27430000,2016-10-16,공학대학RC행정팀(ERICA),취득,9,5,확정,자체구입,C352,연구실 집기 교체
5610170325114372,책상,ERICA,2018-08-22,19047000,2018-08-29,공학대학RC행정팀(ERICA),취득,9,3,확정,자체구입,C352,
5610170325114372,책상,ERICA,2018-06-26,6752000,2018-06-30,공학대학RC행정팀(ERICA),취득,9,1,확정,자체구입,C352,
5611210224128496,작업용의자,ERICA,2019-04-02,1496000,2019-04-15,공학대학RC행정팀(ERICA),취득,8,17,확정,기증,C352,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2018-11-22,4559000,2018-11-27,공학대학RC행정팀(ERICA),취득,8,47,확정,자체구입,C352,사무환경 개선
5611210224128496,작업용의자,ERICA,2019-03-28,2492000,2019-04-11,공학대학RC행정팀(ERICA),취득,8,28,확정,자체구입,C352,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2017-09-18,200000,2017-09-26,공학대학RC행정팀(ERICA),취득,8,2,확정,자체구입,C352,사무환경 개선
5611210224128496,작업용의자,ERICA,2025-07-26,432000,2025-08-02,공학대학RC행정팀(ERICA),취득,8,4,확정,자체구입,C352,노후 집기 교체
5611210224128496,작업용의자,ERICA,2018-01-08,1800000,2018-01-21,공학대학RC행정팀(ERICA),취득,8,20,확정,자체구입,C352,노후 집기 교체
5611210224128496,작업용의자,ERICA,2015-12-25,376000,2016-01-01,공학대학RC행정팀(ERICA),취득,8,4,확정,자체구입,C352,
5611210224128496,작업용의자,ERICA,2024-11-28,392000,2024-12-09,공학대학RC행정팀(ERICA),취득,8,4,확정,자체구입,C352,
5611210224128496,작업용의자,ERICA,2019-05-22,96000,2019-05-27,공학대학RC행정팀(ERICA),취득,8,1,확정,자체구입,C352,노후 집기 교체
5611210224128496,작업용의자,ERICA,2017-08-09,392000,2017-08-12,공학대학RC행정팀(ERICA),취득,8,4,확정,자체구입,C352,사무환경 개선
5611210224128496,작업용의자,ERICA,2025-12-11,4708000,2025-12-14,공학대학RC행정팀(ERICA),취득,8,44,확정,자체구입,C352,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2018-09-07,485000,2018-09-21,공학대학RC행정팀(ERICA),취득,8,5,확정,자체구입,C352,
5611210224128496,작업용의자,ERICA,2019-06-18,204000,2019-06-27,공학대학RC행정팀(ERICA),취득,8,2,확정,자체구입,C352,노후 집기 교체
5611210224128496,작업용의자,ERICA,2017-07-26,1350000,2017-07-29,공학대학RC행정팀(ERICA),취득,8,15,확정,자체구입,C352,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2025-03-29,2850000,2025-04-08,공학대학RC행정팀(ERICA),취득,8,30,확정,자체구입,C352,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2015-05-05,3870000,2015-05-10,공학대학RC행정팀(ERICA),취득,8,43,확정,자체제작,C352,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2024-05-27,4182000,2024-06-01,공학대학RC행정팀(ERICA),취득,8,41,확정,자체구입,C352,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2018-03-20,106000,2018-03-26,공학대학RC행정팀(ERICA),취득,8,1,확정,자체구입,C352,사무환경 개선
5611210224128496,작업용의자,ERICA,2015-11-11,200000,2015-11-19,공학대학RC행정팀(ERICA),취득,8,2,확정,자체구입,C352,
5611210224128496,작업용의자,ERICA,2023-01-30,220000,2023-02-05,공학대학RC행정팀(ERICA),취득,8,2,확정,자체구입,C352,
5611210224128496,작업용의자,ERICA,2019-03-16,267000,2019-03-22,공학대학RC행정팀(ERICA),취득,8,3,확정,자체구입,C352,
5611210224128496,작업용의자,ERICA,2015-01-19,84000,2015-01-30,공학대학RC행정팀(ERICA),취득,8,1,확정,자체구입,C352,
5611210224128496,작업용의자,ERICA,2022-01-04,2280000,2022-01-08,공학대학RC행정팀(ERICA),취득,8,24,확정,자체구입,C352,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2015-04-04,2268000,2015-04-15,공학대학RC행정팀(ERICA),취득,8,27,확정,자체구입,C352,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2022-09-23,408000,2022-10-03,공학대학RC행정팀(ERICA),취득,8,4,확정,자체구입,C352,
5611210224128496,작업용의자,ERICA,2017-02-14,400000,2017-02-17,공학대학RC행정팀(ERICA),취득,8,4,확정,자체구입,C352,
5611210224128496,작업용의자,ERICA,2025-02-14,505000,2025-02-23,공학대학RC행정팀(ERICA),취득,8,5,확정,자체구입,C352,사무환경 개선
5611210224128496,작업용의자,ERICA,2018-02-21,192000,2018-03-05,공학대학RC행정팀(ERICA),취득,8,2,확정,자체구입,C352,
5611210224128496,작업용의자,ERICA,2018-06-04,208000,2018-06-08,공학대학RC행정팀(ERICA),취득,8,2,확정,자체구입,C352,
5611210224128496,작업용의자,ERICA,2025-07-08,2332000,,공학대학RC행정팀(ERICA),취득,8,22,대기,자체구입,C352,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2015-08-07,182000,2015-08-12,공학대학RC행정팀(ERICA),취득,8,2,확정,자체구입,C352,노후 집기 교체
5611210224128496,작업용의자,ERICA,2024-02-22,214000,2024-03-05,공학대학RC행정팀(ERICA),취득,8,2,확정,자체구입,C352,
5611210224128496,작업용의자,ERICA,2017-09-18,4214000,2017-09-25,공학대학RC행정팀(ERICA),취득,8,43,확정,자체구입,C352,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2015-06-28,282000,2015-07-09,공학대학RC행정팀(ERICA),취득,8,3,확정,기증,C352,노후 집기 교체
5611210224128496,작업용의자,ERICA,2024-10-11,2070000,2024-10-17,공학대학RC행정팀(ERICA),취득,8,23,확정,자체구입,C352,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2016-07-19,1638000,2016-08-01,공학대학RC행정팀(ERICA),취득,8,18,확정,자체구입,C352,사무환경 개선
5611210224128496,작업용의자,ERICA,2025-11-10,4000000,,공학대학RC행정팀(ERICA),취득,8,40,대기,자체제작,C352,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2016-12-26,91000,2017-01-08,공학대학RC행정팀(ERICA),취득,8,1,확정,자체구입,C352,
5611210224128496,작업용의자,ERICA,2018-06-28,460000,2018-07-01,공학대학RC행정팀(ERICA),취득,8,5,확정,자체구입,C352,노후 집기 교체
5611210224128496,작업용의자,ERICA,2018-03-09,4512000,2018-03-23,공학대학RC행정팀(ERICA),취득,8,47,확정,자체구입,C352,노후 집기 교체
5611210224128496,작업용의자,ERICA,2016-06-12,1960000,2016-06-20,공학대학RC행정팀(ERICA),취득,8,20,확정,자체구입,C352,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2025-07-11,550000,2025-07-16,공학대학RC행정팀(ERICA),취득,8,5,확정,자체구입,C352,
5611210224128496,작업용의자,ERICA,2015-10-09,4048000,2015-10-18,공학대학RC행정팀(ERICA),취득,8,44,확정,자체구입,C352,사무환경 개선
5611210224128496,작업용의자,ERICA,2024-06-13,1410000,2024-06-16,공학대학RC행정팀(ERICA),취득,8,15,확정,자체구입,C352,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2017-03-21,1995000,2017-04-02,공학대학RC행정팀(ERICA),취득,8,21,확정,자체구입,C352,강의실 환경개선 사업
5611210224128496,작업용의자,ERICA,2026-01-19,448000,2026-01-26,공학대학RC행정팀(ERICA),취득,8,4,확정,자체구입,C352,사무환경 개선
5611210224128496,작업용의자,ERICA,2016-09-18,255000,2016-09-22,공학대학RC행정팀(ERICA),취득,8,3,확정,자체구입,C352,
5611210224128496,작업용의자,ERICA,2024-10-10,106000,2024-10-18,공학대학RC행정팀(ERICA),취득,8,1,확정,자체구입,C352,사무환경 개선
5611210224128496,작업용의자,ERICA,2019-04-27,505000,2019-04-30,공학대학RC행정팀(ERICA),취득,8,5,확정,자체구입,C352,
5611210224128496,작업용의자,ERICA,2019-05-13,97000,2019-05-25,공학대학RC행정팀(ERICA),취득,8,1,확정,자체구입,C352,
5611210824917370,책상용콤비의자,ERICA,2015-07-11,429000,2015-07-18,공학대학RC행정팀(ERICA),취득,10,1,확정,자체구입,C352,
5611210824917370,책상용콤비의자,ERICA,2017-10-28,1419000,2017-11-11,공학대학RC행정팀(ERICA),취득,10,3,확정,자체구입,C352,
5611210824917370,책상용콤비의자,ERICA,2015-01-02,2130000,2015-01-11,공학대학RC행정팀(ERICA),취득,10,5,확정,자체구입,C352,
5611210824917370,책상용콤비의자,ERICA,2019-10-07,2270000,2019-10-16,공학대학RC행정팀(ERICA),취득,10,5,확정,자체구입,C352,
5611210824917370,책상용콤비의자,ERICA,2015-04-24,1356000,2015-05-05,공학대학RC행정팀(ERICA),취득,10,3,확정,자체구입,C352,노후 집기 교체
5611210824917370,책상용콤비의자,ERICA,2025-06-13,13800000,2025-06-21,공학대학RC행정팀(ERICA),취득,10,25,확정,자체구입,C352,강의실 환경개선 사업
5611210824917370,책상용콤비의자,ERICA,2015-02-01,2165000,2015-02-08,공학대학RC행정팀(ERICA),취득,10,5,확정,자체구입,C352,
5611210824917370,책상용콤비의자,ERICA,2025-12-29,2108000,,공학대학RC행정팀(ERICA),취득,10,4,대기,자체구입,C352,사무환경 개선
5611210824917370,책상용콤비의자,ERICA,2017-10-27,1500000,2017-11-05,공학대학RC행정팀(ERICA),취득,10,3,확정,자체구입,C352,노후 집기 교체
5611210824917370,책상용콤비의자,ERICA,2018-04-05,1512000,2018-04-19,공학대학RC행정팀(ERICA),취득,10,3,확정,자체구입,C352,
5611210824917370,책상용콤비의자,ERICA,2015-04-15,876000,2015-04-19,공학대학RC행정팀(ERICA),취득,10,2,확정,자체구입,C352,
5611210824917370,책상용콤비의자,ERICA,2025-06-14,2240000,2025-06-17,공학대학RC행정팀(ERICA),취득,10,4,확정,자체구입,C352,
5611210824917370,책상용콤비의자,ERICA,2015-09-07,2385000,2015-09-10,공학대학RC행정팀(ERICA),취득,10,5,확정,자체구입,C352,
5611210824917370,책상용콤비의자,ERICA,2015-08-23,20010000,2015-09-03,공학대학RC행정팀(ERICA),취득,10,46,확정,자체구입,C352,강의실 환경개선 사업
