G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,처분방식,물품상태,사유,정리일자,불용일자,내용연수
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201624418,2016-06-25,29632000,폐기,폐품,내구연한 경과,2016-06-28,2022-11-26,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201624419,2016-06-25,29632000,폐기,폐품,내구연한 경과,2016-06-28,2019-11-02,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201624421,2016-06-25,29632000,폐기,폐품,내구연한 경과,2016-06-28,2020-07-30,7
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201724424,2017-10-12,4926000,폐기,정비필요품,수리비용과다,2017-12-11,2022-06-17,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201724428,2017-10-12,4926000,폐기,폐품,내구연한 경과,2017-12-11,2024-08-03,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201724430,2017-10-12,4926000,도난,중고품,구형화,2017-12-11,2022-09-30,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201724433,2017-10-12,4926000,매각,중고품,활용부서부재,2017-12-11,2022-05-12,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201724434,2017-10-12,4926000,폐기,폐품,내구연한 경과,2017-12-11,2022-10-10,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201724435,2017-10-12,4926000,폐기,폐품,내구연한 경과,2017-12-11,2023-06-16,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201824466,2018-03-20,2892000,폐기,폐품,내구연한 경과,2018-03-22,2023-06-08,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201824467,2018-03-20,2892000,폐기,폐품,내구연한 경과,2018-03-22,2024-12-25,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201824469,2018-03-20,2892000,매각,중고품,활용부서부재,2018-03-22,2019-08-10,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201824470,2018-03-20,2892000,폐기,정비필요품,수리비용과다,2018-03-22,2021-01-06,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201824471,2018-03-20,2892000,폐기,정비필요품,수리비용과다,2018-03-22,2019-09-10,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201824473,2018-03-20,2892000,매각,중고품,구형화,2018-03-22,2025-02-12,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202224480,2022-06-28,1974000,매각,중고품,구형화,2022-06-30,2024-06-18,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202224483,2022-06-28,1974000,폐기,폐품,내구연한 경과,2022-06-30,2024-05-03,10
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202124494,2021-02-14,183000,폐기,폐품,내구연한 경과,2021-02-21,2025-03-11,10
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201624497,2016-08-06,19433000,폐기,중고품,구형화,2016-09-17,2025-04-10,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201624501,2016-08-06,19433000,폐기,정비필요품,수리비용과다,2016-09-17,2024-03-27,7
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202024509,2020-04-15,390000,폐기,폐품,내구연한 경과,2020-05-27,2023-10-01,10
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201624516,2016-05-26,181000,폐기,폐품,내구연한 경과,2016-05-29,2023-03-02,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201624517,2016-05-26,181000,폐기,정비필요품,수리비용과다,2016-05-29,2019-01-03,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201624518,2016-05-26,181000,폐기,폐품,내구연한 경과,2016-05-29,2018-10-23,4
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202124520,2021-11-14,272000,폐기,정비필요품,수리비용과다,2021-11-15,2024-08-24,5
4322260926066170,"라우터, Netgear, (US)PR60X",M202024524,2020-07-28,3527000,매각,중고품,활용부서부재,2020-07-30,2024-11-19,6
4322260926066170,"라우터, Netgear, (US)PR60X",M202024527,2020-07-28,3527000,매각,폐품,내구연한 경과,2020-07-30,2024-05-18,6
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201824560,2018-11-28,7256000,폐기,폐품,내구연한 경과,2019-01-18,2020-08-08,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201824563,2018-11-28,7256000,폐기,폐품,내구연한 경과,2019-01-18,2025-11-12,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201724566,2017-05-06,432000,매각,중고품,활용부서부재,2017-05-11,2022-08-28,5
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202224586,2022-07-26,7318000,매각,폐품,내구연한 경과,2022-09-02,2024-08-26,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202224601,2022-07-26,7318000,폐기,폐품,내구연한 경과,2022-09-02,2025-05-22,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202224608,2022-07-26,7318000,폐기,정비필요품,수리비용과다,2022-09-02,2024-09-30,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202224614,2022-07-26,7318000,폐기,폐품,내구연한 경과,2022-09-02,2024-11-04,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202224629,2022-07-26,7318000,폐기,정비필요품,수리비용과다,2022-09-02,2024-06-15,10
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202024632,2020-07-01,3207000,폐기,폐품,내구연한 경과,2020-08-24,2024-11-20,5
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201924642,2019-05-23,290000,매각,중고품,구형화,2019-06-23,2021-01-29,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201924643,2019-05-23,290000,폐기,폐품,내구연한 경과,2019-06-23,2021-04-08,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201524649,2015-03-24,4715000,폐기,폐품,내구연한 경과,2015-03-29,2022-04-25,6
4322260926066170,"라우터, Netgear, (US)PR60X",M202124662,2021-01-13,4583000,폐기,폐품,내구연한 경과,2021-01-16,2025-01-21,6
4322260926066170,"라우터, Netgear, (US)PR60X",M202124665,2021-01-13,4583000,폐기,폐품,내구연한 경과,2021-01-16,2022-08-12,6
4322260926066170,"라우터, Netgear, (US)PR60X",M202124668,2021-01-13,4583000,폐기,폐품,내구연한 경과,2021-01-16,2024-12-10,6
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202224681,2022-10-18,5576000,매각,신품,활용부서 부재,2022-10-19,2025-03-04,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202224682,2022-10-18,5576000,폐기,폐품,내구연한 경과,2022-10-19,2024-11-17,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202224684,2022-10-18,5576000,폐기,정비필요품,수리비용과다,2022-10-19,2025-07-25,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202224686,2022-10-18,5576000,폐기,폐품,내구연한 경과,2022-10-19,2024-10-27,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202224691,2022-10-18,5576000,매각,중고품,구형화,2022-10-19,2024-04-05,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202224700,2022-10-18,5576000,매각,중고품,활용부서부재,2022-10-19,2024-08-15,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202224701,2022-10-18,5576000,폐기,정비필요품,수리비용과다,2022-10-19,2024-12-28,10
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201724716,2017-05-16,1157000,폐기,정비필요품,수리비용과다,2017-06-15,2019-01-23,5
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202224717,2022-09-17,16167000,매각,폐품,내구연한 경과,2022-09-20,2025-03-01,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202224720,2022-09-17,16167000,폐기,정비필요품,수리비용과다,2022-09-20,2025-03-29,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202224721,2022-09-17,16167000,폐기,폐품,내구연한 경과,2022-09-20,2024-08-24,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202224722,2022-09-17,16167000,폐기,폐품,내구연한 경과,2022-09-20,2023-12-26,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202224744,2022-09-17,16167000,매각,중고품,구형화,2022-09-20,2024-11-25,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202224745,2022-09-17,16167000,폐기,정비필요품,수리비용과다,2022-09-20,2024-03-15,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202224748,2022-09-17,16167000,폐기,정비필요품,수리비용과다,2022-09-20,2025-07-23,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202224752,2022-09-17,16167000,매각,중고품,구형화,2022-09-20,2024-05-06,10
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202024765,2020-04-06,2423000,폐기,정비필요품,수리비용과다,2020-04-11,2023-02-16,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201624768,2016-05-09,909000,폐기,폐품,내구연한 경과,2016-05-14,2023-02-09,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201624772,2016-05-09,909000,폐기,폐품,내구연한 경과,2016-05-14,2025-07-18,10
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201724782,2017-08-16,954000,폐기,정비필요품,수리비용과다,2017-09-24,2021-09-24,5
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201724783,2017-08-16,954000,폐기,정비필요품,수리비용과다,2017-09-24,2022-01-01,5
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201724787,2017-08-16,954000,폐기,폐품,내구연한 경과,2017-09-24,2019-09-13,5
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201724789,2017-08-16,954000,폐기,폐품,내구연한 경과,2017-09-24,2023-10-23,5
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201524791,2015-06-15,157000,폐기,폐품,내구연한 경과,2015-07-28,2023-08-10,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201824795,2018-12-04,6783000,폐기,중고품,구형화,2019-01-28,2025-10-06,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201824797,2018-12-04,6783000,매각,중고품,구형화,2019-01-28,2023-09-13,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201824800,2018-12-04,6783000,폐기,폐품,내구연한 경과,2019-01-28,2021-01-03,6
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201824807,2018-02-09,5323000,폐기,정비필요품,수리비용과다,2018-03-25,2021-12-06,8
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201824808,2018-02-09,5323000,폐기,정비필요품,수리비용과다,2018-03-25,2020-06-20,8
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201824809,2018-02-09,5323000,매각,중고품,구형화,2018-03-25,2021-07-18,8
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201824813,2018-02-09,5323000,폐기,폐품,내구연한 경과,2018-03-25,2025-08-07,8
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201924816,2019-09-11,4154000,폐기,폐품,내구연한 경과,2019-10-20,2024-06-11,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201924819,2019-09-11,4154000,매각,중고품,구형화,2019-10-20,2025-02-10,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201924824,2019-09-11,4154000,폐기,폐품,내구연한 경과,2019-10-20,2023-07-07,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201924825,2019-09-11,4154000,폐기,폐품,내구연한 경과,2019-10-20,2022-10-16,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201924829,2019-09-11,4154000,폐기,폐품,내구연한 경과,2019-10-20,2024-01-22,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201924833,2019-09-11,4154000,폐기,폐품,내구연한 경과,2019-10-20,2021-10-08,10
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201524835,2015-07-15,4124000,매각,중고품,구형화,2015-07-22,2018-05-30,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201524838,2015-07-15,4124000,폐기,중고품,활용부서부재,2015-07-22,2018-04-30,6
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202224840,2022-10-23,6443000,폐기,폐품,내구연한 경과,2022-10-24,2024-08-27,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202224846,2022-10-23,6443000,폐기,중고품,구형화,2022-10-24,2024-12-07,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202224850,2022-10-23,6443000,폐기,폐품,내구연한 경과,2022-10-24,2024-06-27,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202224861,2022-10-23,6443000,폐기,정비필요품,수리비용과다,2022-10-24,2024-03-25,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202224863,2022-10-23,6443000,매각,중고품,구형화,2022-10-24,2024-12-01,10
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202024919,2020-02-06,433000,매각,중고품,구형화,2020-03-24,2021-10-23,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202024921,2020-02-06,433000,폐기,폐품,내구연한 경과,2020-03-24,2023-01-11,4
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201824925,2018-04-18,19795000,폐기,중고품,구형화,2018-06-13,2023-08-09,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201824926,2018-04-18,19795000,폐기,폐품,내구연한 경과,2018-06-13,2023-12-21,7
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924932,2019-03-22,8097000,매각,중고품,구형화,2019-03-29,2025-11-15,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924935,2019-03-22,8097000,폐기,폐품,내구연한 경과,2019-03-29,2025-01-05,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924937,2019-03-22,8097000,매각,중고품,구형화,2019-03-29,2021-11-22,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924938,2019-03-22,8097000,폐기,폐품,내구연한 경과,2019-03-29,2020-06-27,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924942,2019-03-22,8097000,매각,중고품,구형화,2019-03-29,2024-04-18,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924943,2019-03-22,8097000,매각,중고품,구형화,2019-03-29,2022-05-20,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924944,2019-03-22,8097000,매각,중고품,구형화,2019-03-29,2022-05-25,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924946,2019-03-22,8097000,폐기,폐품,내구연한 경과,2019-03-29,2021-07-23,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924949,2019-03-22,8097000,매각,중고품,구형화,2019-03-29,2020-06-12,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924950,2019-03-22,8097000,매각,정비필요품,수리비용과다,2019-03-29,2023-11-03,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924952,2019-03-22,8097000,폐기,폐품,내구연한 경과,2019-03-29,2024-08-24,10
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201924955,2019-04-29,587000,폐기,폐품,내구연한 경과,2019-06-17,2023-11-13,5
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201924959,2019-04-29,587000,매각,중고품,활용부서부재,2019-06-17,2021-11-19,5
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924969,2019-09-12,16466000,폐기,폐품,내구연한 경과,2019-10-26,2022-12-31,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924971,2019-09-12,16466000,폐기,폐품,내구연한 경과,2019-10-26,2021-05-17,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924973,2019-09-12,16466000,매각,중고품,활용부서부재,2019-10-26,2024-06-30,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924974,2019-09-12,16466000,폐기,중고품,구형화,2019-10-26,2021-04-19,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924977,2019-09-12,16466000,폐기,정비필요품,수리비용과다,2019-10-26,2025-02-16,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924980,2019-09-12,16466000,매각,중고품,구형화,2019-10-26,2024-12-02,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924982,2019-09-12,16466000,폐기,폐품,내구연한 경과,2019-10-26,2024-01-14,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924983,2019-09-12,16466000,매각,중고품,구형화,2019-10-26,2022-08-20,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924984,2019-09-12,16466000,폐기,폐품,내구연한 경과,2019-10-26,2021-07-06,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924986,2019-09-12,16466000,매각,중고품,활용부서부재,2019-10-26,2021-05-17,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924989,2019-09-12,16466000,폐기,폐품,내구연한 경과,2019-10-26,2022-02-28,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201924990,2019-09-12,16466000,폐기,폐품,내구연한 경과,2019-10-26,2023-08-09,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201925000,2019-09-12,16466000,폐기,폐품,내구연한 경과,2019-10-26,2025-07-29,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201925001,2019-09-12,16466000,폐기,폐품,내구연한 경과,2019-10-26,2025-07-12,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201925002,2019-09-12,16466000,폐기,정비필요품,수리비용과다,2019-10-26,2024-02-22,10
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201625010,2016-05-26,332000,매각,중고품,구형화,2016-07-15,2024-05-20,5
4322260926066170,"라우터, Netgear, (US)PR60X",M201625011,2016-10-25,1007000,폐기,폐품,내구연한 경과,2016-10-30,2022-05-17,6
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202025013,2020-09-12,169000,폐기,폐품,내구연한 경과,2020-10-14,2024-07-30,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201725021,2017-10-22,3847000,매각,중고품,활용부서부재,2017-10-29,2021-12-10,5
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201725027,2017-01-09,16507000,폐기,폐품,내구연한 경과,2017-01-10,2019-03-30,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201725028,2017-01-09,16507000,폐기,폐품,내구연한 경과,2017-01-10,2025-07-31,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201725031,2017-01-09,16507000,매각,중고품,활용부서부재,2017-01-10,2025-07-25,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201725032,2017-01-09,16507000,폐기,폐품,내구연한 경과,2017-01-10,2025-09-16,6
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202025044,2020-08-31,6055000,폐기,폐품,내구연한 경과,2020-09-04,2025-09-23,8
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202025048,2020-08-31,6055000,폐기,정비필요품,수리비용과다,2020-09-04,2022-01-07,8
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202025049,2020-08-31,6055000,매각,중고품,구형화,2020-09-04,2025-04-25,8
4322260926066170,"라우터, Netgear, (US)PR60X",M202025053,2020-09-19,2503000,폐기,폐품,내구연한 경과,2020-09-21,2022-06-04,6
4322260926066170,"라우터, Netgear, (US)PR60X",M202025054,2020-09-19,2503000,매각,중고품,구형화,2020-09-21,2024-09-17,6
4322260926066170,"라우터, Netgear, (US)PR60X",M202025056,2020-09-19,2503000,폐기,정비필요품,수리비용과다,2020-09-21,2022-09-20,6
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201825057,2018-12-15,6447000,폐기,폐품,내구연한 경과,2018-12-16,2023-01-01,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201825058,2018-12-15,6447000,폐기,폐품,내구연한 경과,2018-12-16,2022-03-20,7
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201625060,2016-09-06,1315000,매각,중고품,구형화,2016-10-21,2021-07-31,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201625061,2016-09-06,1315000,매각,신품,활용부서 부재,2016-10-21,2020-08-31,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201625062,2016-09-06,1315000,폐기,폐품,내구연한 경과,2016-10-21,2020-08-16,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201725063,2017-08-15,627000,폐기,정비필요품,수리비용과다,2017-08-17,2024-01-31,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201725066,2017-08-15,627000,폐기,정비필요품,수리비용과다,2017-08-17,2022-07-31,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201725070,2017-08-15,627000,매각,중고품,구형화,2017-08-17,2022-12-20,5
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201825085,2018-09-19,16330000,매각,중고품,구형화,2018-09-25,2020-08-09,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201825089,2018-09-19,16330000,폐기,정비필요품,수리비용과다,2018-09-25,2023-07-20,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201825093,2018-09-19,16330000,매각,중고품,구형화,2018-09-25,2025-08-09,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201825106,2018-09-19,16330000,폐기,정비필요품,수리비용과다,2018-09-25,2021-07-24,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201825109,2018-09-19,16330000,매각,중고품,구형화,2018-09-25,2020-04-19,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201825110,2018-09-19,16330000,폐기,정비필요품,수리비용과다,2018-09-25,2023-04-04,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201825111,2018-09-19,16330000,폐기,폐품,내구연한 경과,2018-09-25,2024-11-10,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201825114,2018-09-19,16330000,폐기,폐품,내구연한 경과,2018-09-25,2021-11-13,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201825122,2018-09-19,16330000,매각,중고품,구형화,2018-09-25,2025-12-12,10
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201625168,2016-08-28,15092000,폐기,폐품,내구연한 경과,2016-09-03,2019-11-13,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201625169,2016-08-28,15092000,매각,중고품,구형화,2016-09-03,2022-02-24,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201925203,2019-11-21,4386000,매각,중고품,구형화,2020-01-13,2023-01-22,6
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201625210,2016-11-01,387000,폐기,폐품,내구연한 경과,2016-12-02,2024-08-06,5
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201925219,2019-02-20,10152000,매각,중고품,구형화,2019-02-23,2021-07-09,10
