G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,처분방식,물품상태,사유,정리일자,불용일자,내용연수
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201916690,2019-06-25,1721000,매각,중고품,활용부서부재,2019-06-29,2023-06-23,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201916691,2019-06-25,1721000,매각,폐품,내구연한 경과,2019-06-29,2025-08-10,5
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202116692,2021-05-27,6560000,매각,폐품,내구연한 경과,2021-07-13,2025-05-12,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202116693,2021-05-27,6560000,매각,폐품,내구연한 경과,2021-07-13,2024-03-31,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202116694,2021-05-27,6560000,매각,정비필요품,수리비용과다,2021-07-13,2024-11-23,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202116695,2021-05-27,6560000,매각,중고품,구형화,2021-07-13,2024-10-28,6
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202316700,2023-01-09,17760000,매각,중고품,구형화,2023-01-15,2024-09-23,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202316712,2023-01-09,17760000,매각,폐품,내구연한 경과,2023-01-15,2025-05-12,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202316722,2023-01-09,17760000,매각,폐품,내구연한 경과,2023-01-15,2025-01-17,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202316726,2023-01-09,17760000,매각,중고품,구형화,2023-01-15,2025-03-31,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202316729,2023-01-09,17760000,매각,폐품,내구연한 경과,2023-01-15,2024-10-10,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202316743,2023-01-09,17760000,매각,정비필요품,수리비용과다,2023-01-15,2024-11-29,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201916749,2019-11-27,8843000,매각,정비필요품,수리비용과다,2020-01-20,2024-01-21,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201916755,2019-11-27,8843000,매각,폐품,내구연한 경과,2020-01-20,2025-09-25,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201916756,2019-11-27,8843000,매각,폐품,내구연한 경과,2020-01-20,2024-07-28,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201916757,2019-11-27,8843000,폐기,폐품,내구연한 경과,2020-01-20,2023-10-26,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201916760,2019-11-27,8843000,매각,중고품,구형화,2020-01-20,2023-04-06,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201916764,2019-11-27,8843000,매각,정비필요품,수리비용과다,2020-01-20,2023-09-02,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201916766,2019-11-27,8843000,매각,폐품,내구연한 경과,2020-01-20,2025-11-12,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201916777,2019-11-27,8843000,매각,정비필요품,수리비용과다,2020-01-20,2021-12-13,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201916781,2019-11-27,8843000,매각,정비필요품,수리비용과다,2020-01-20,2021-07-21,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201916782,2019-11-27,8843000,매각,중고품,활용부서부재,2020-01-20,2025-01-19,10
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202016791,2020-09-29,16751000,매각,정비필요품,수리비용과다,2020-11-15,2023-02-17,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202016792,2020-09-29,16751000,매각,중고품,구형화,2020-11-15,2023-09-25,6
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201716797,2017-01-27,9176000,폐기,중고품,구형화,2017-03-02,2020-03-03,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201716800,2017-01-27,9176000,매각,중고품,구형화,2017-03-02,2022-06-25,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201716803,2017-01-27,9176000,매각,중고품,활용부서부재,2017-03-02,2021-09-08,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201716808,2017-01-27,9176000,폐기,중고품,구형화,2017-03-02,2025-03-26,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201716810,2017-01-27,9176000,매각,정비필요품,수리비용과다,2017-03-02,2019-12-30,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201716812,2017-01-27,9176000,매각,폐품,내구연한 경과,2017-03-02,2022-10-22,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201716815,2017-01-27,9176000,매각,폐품,내구연한 경과,2017-03-02,2022-02-13,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201716816,2017-01-27,9176000,매각,정비필요품,수리비용과다,2017-03-02,2020-10-27,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201716817,2017-01-27,9176000,매각,정비필요품,수리비용과다,2017-03-02,2023-11-02,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201716819,2017-01-27,9176000,매각,중고품,구형화,2017-03-02,2019-08-26,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201716824,2017-01-27,9176000,매각,폐품,내구연한 경과,2017-03-02,2019-12-13,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201716829,2017-01-27,9176000,매각,정비필요품,수리비용과다,2017-03-02,2023-06-06,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201716830,2017-01-27,9176000,폐기,폐품,내구연한 경과,2017-03-02,2020-03-08,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201716831,2017-01-27,9176000,매각,폐품,내구연한 경과,2017-03-02,2020-08-19,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201716834,2017-01-27,9176000,매각,폐품,내구연한 경과,2017-03-02,2020-10-18,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201716835,2017-01-27,9176000,매각,폐품,내구연한 경과,2017-03-02,2021-12-31,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201716836,2017-01-27,9176000,매각,중고품,구형화,2017-03-02,2021-05-14,10
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201816871,2018-06-23,21248000,멸실,중고품,구형화,2018-06-27,2022-06-03,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201816872,2018-06-23,21248000,매각,폐품,내구연한 경과,2018-06-27,2022-06-05,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201816875,2018-06-23,21248000,매각,중고품,구형화,2018-06-27,2019-10-27,7
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201816878,2018-10-26,2609000,폐기,중고품,구형화,2018-11-01,2024-12-15,10
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201716879,2017-07-04,6775000,매각,폐품,내구연한 경과,2017-08-23,2022-01-07,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201716881,2017-07-04,6775000,매각,중고품,구형화,2017-08-23,2023-11-27,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201716882,2017-07-04,6775000,매각,중고품,구형화,2017-08-23,2024-05-06,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201716883,2017-07-04,6775000,매각,폐품,내구연한 경과,2017-08-23,2023-03-18,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201716886,2017-07-04,6775000,매각,중고품,활용부서부재,2017-08-23,2023-08-14,6
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201716889,2017-08-10,396000,매각,정비필요품,수리비용과다,2017-09-24,2020-11-08,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201716890,2017-08-10,396000,매각,중고품,구형화,2017-09-24,2020-12-29,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201716891,2017-08-10,396000,매각,중고품,구형화,2017-09-24,2024-09-24,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201716893,2017-08-10,396000,매각,정비필요품,수리비용과다,2017-09-24,2020-05-24,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201716895,2017-08-10,396000,매각,정비필요품,수리비용과다,2017-09-24,2021-10-06,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201816896,2018-12-11,6556000,매각,폐품,내구연한 경과,2018-12-17,2023-04-17,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201816897,2018-12-11,6556000,매각,폐품,내구연한 경과,2018-12-17,2020-11-03,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201916909,2019-11-07,582000,매각,폐품,내구연한 경과,2019-11-12,2022-05-31,5
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201816914,2018-12-07,5191000,매각,중고품,활용부서부재,2019-01-30,2023-11-30,10
4322261025578661,"허브, Belkin, (US)INC002, 7port",M202116926,2021-03-26,270000,매각,정비필요품,수리비용과다,2021-03-27,2025-08-05,5
4322261025578661,"허브, Belkin, (US)INC002, 7port",M202116927,2021-03-26,270000,매각,폐품,내구연한 경과,2021-03-27,2025-03-13,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202116929,2021-04-04,1307000,매각,폐품,내구연한 경과,2021-05-19,2023-11-11,5
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201716941,2017-05-22,6267000,매각,정비필요품,수리비용과다,2017-05-23,2025-08-24,8
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201716949,2017-10-25,11658000,매각,중고품,구형화,2017-10-27,2022-07-22,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201716953,2017-10-25,11658000,매각,정비필요품,수리비용과다,2017-10-27,2020-08-24,5
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202016967,2020-07-16,7541000,매각,폐품,내구연한 경과,2020-07-20,2025-03-10,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202016968,2020-07-16,7541000,매각,폐품,내구연한 경과,2020-07-20,2023-07-07,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202016969,2020-07-16,7541000,매각,정비필요품,수리비용과다,2020-07-20,2023-06-11,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202016971,2020-07-16,7541000,매각,폐품,내구연한 경과,2020-07-20,2025-10-05,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202016976,2020-07-16,7541000,매각,신품,활용부서부재,2020-07-20,2025-07-16,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202016977,2020-07-16,7541000,매각,폐품,내구연한 경과,2020-07-20,2022-01-08,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202016978,2020-07-16,7541000,매각,중고품,활용부서부재,2020-07-20,2022-02-20,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202016979,2020-07-16,7541000,매각,중고품,구형화,2020-07-20,2022-04-13,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202016980,2020-07-16,7541000,폐기,중고품,구형화,2020-07-20,2022-08-10,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202016983,2020-07-16,7541000,매각,폐품,내구연한 경과,2020-07-20,2023-08-17,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202016985,2020-07-16,7541000,매각,정비필요품,수리비용과다,2020-07-20,2023-07-12,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202016986,2020-07-16,7541000,매각,중고품,구형화,2020-07-20,2024-11-22,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202016992,2020-07-16,7541000,매각,중고품,활용부서부재,2020-07-20,2025-06-26,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202016994,2020-07-16,7541000,매각,중고품,구형화,2020-07-20,2025-09-17,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202016999,2020-07-16,7541000,매각,신품,활용부서부재,2020-07-20,2022-10-26,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202017001,2020-07-16,7541000,매각,중고품,구형화,2020-07-20,2024-05-06,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202017002,2020-07-16,7541000,매각,폐품,내구연한 경과,2020-07-20,2022-11-19,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202017009,2020-07-16,7541000,매각,정비필요품,수리비용과다,2020-07-20,2025-10-21,10
4322260926066170,"라우터, Netgear, (US)PR60X",M201717012,2017-05-16,4733000,매각,정비필요품,수리비용과다,2017-05-21,2023-11-15,6
4322260926066170,"라우터, Netgear, (US)PR60X",M201717015,2017-05-16,4733000,매각,폐품,내구연한 경과,2017-05-21,2020-12-10,6
4322260926066170,"라우터, Netgear, (US)PR60X",M201717017,2017-05-16,4733000,매각,폐품,내구연한 경과,2017-05-21,2022-08-16,6
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201517019,2015-04-30,1624000,폐기,중고품,활용부서부재,2015-06-11,2020-01-21,10
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201617024,2016-09-16,147000,멸실,폐품,내구연한 경과,2016-10-19,2021-02-24,4
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201517025,2015-09-02,4141000,매각,중고품,구형화,2015-09-07,2022-04-19,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201517027,2015-09-02,4141000,매각,중고품,구형화,2015-09-07,2018-06-10,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201517029,2015-09-02,4141000,매각,폐품,내구연한 경과,2015-09-07,2025-05-19,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201817030,2018-05-24,7894000,매각,중고품,구형화,2018-05-28,2021-08-24,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201817037,2018-05-24,7894000,매각,정비필요품,수리비용과다,2018-05-28,2022-02-16,6
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202017054,2020-01-04,7883000,매각,정비필요품,수리비용과다,2020-01-09,2024-05-27,10
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202017055,2020-01-04,7883000,매각,중고품,구형화,2020-01-09,2022-12-08,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201817059,2018-08-18,2522000,폐기,중고품,구형화,2018-08-25,2021-05-05,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201817061,2018-08-18,2522000,매각,중고품,구형화,2018-08-25,2024-11-28,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201817062,2018-08-18,2522000,매각,폐품,내구연한 경과,2018-08-25,2022-11-05,10
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201717069,2017-03-19,605000,매각,폐품,내구연한 경과,2017-05-18,2023-01-18,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201717074,2017-03-19,605000,매각,신품,활용부서부재,2017-05-18,2019-10-19,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201717075,2017-03-19,605000,매각,폐품,내구연한 경과,2017-05-18,2023-03-23,5
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202017083,2020-03-31,15435000,매각,폐품,내구연한 경과,2020-04-06,2021-12-25,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202017084,2020-03-31,15435000,매각,폐품,내구연한 경과,2020-04-06,2021-10-31,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202017089,2020-03-31,15435000,매각,중고품,활용부서부재,2020-04-06,2023-12-15,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202017093,2020-03-31,15435000,매각,중고품,구형화,2020-04-06,2025-04-07,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202017094,2020-03-31,15435000,매각,중고품,구형화,2020-04-06,2023-03-03,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202017095,2020-03-31,15435000,매각,폐품,내구연한 경과,2020-04-06,2025-01-25,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202017097,2020-03-31,15435000,매각,폐품,내구연한 경과,2020-04-06,2024-06-30,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202017101,2020-03-31,15435000,매각,폐품,내구연한 경과,2020-04-06,2025-11-03,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202017102,2020-03-31,15435000,매각,중고품,구형화,2020-04-06,2022-08-15,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202017103,2020-03-31,15435000,매각,폐품,내구연한 경과,2020-04-06,2021-09-18,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202017110,2020-03-31,15435000,멸실,폐품,내구연한 경과,2020-04-06,2024-02-22,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202017116,2020-03-31,15435000,매각,폐품,내구연한 경과,2020-04-06,2025-04-04,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202017120,2020-03-31,15435000,매각,중고품,구형화,2020-04-06,2024-06-26,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202017122,2020-03-31,15435000,매각,정비필요품,수리비용과다,2020-04-06,2024-11-06,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202217128,2022-08-10,5857000,매각,정비필요품,수리비용과다,2022-10-08,2024-06-25,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202217140,2022-08-10,5857000,매각,폐품,내구연한 경과,2022-10-08,2024-07-24,10
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202017151,2020-02-12,9065000,매각,폐품,내구연한 경과,2020-03-24,2021-09-15,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202017156,2020-02-12,9065000,매각,폐품,내구연한 경과,2020-03-24,2022-08-23,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202017157,2020-02-12,9065000,매각,폐품,내구연한 경과,2020-03-24,2022-01-30,5
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201817184,2018-05-26,2431000,매각,폐품,내구연한 경과,2018-05-31,2025-03-28,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201817185,2018-05-26,2431000,매각,정비필요품,수리비용과다,2018-05-31,2024-02-05,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201817186,2018-05-26,2431000,매각,폐품,내구연한 경과,2018-05-31,2020-07-06,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201817187,2018-05-26,2431000,매각,중고품,구형화,2018-05-31,2023-08-13,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201817188,2018-05-26,2431000,매각,중고품,활용부서부재,2018-05-31,2023-11-19,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201817192,2018-05-26,2431000,매각,폐품,내구연한 경과,2018-05-31,2023-10-23,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201817193,2018-05-26,2431000,매각,중고품,구형화,2018-05-31,2025-08-07,10
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201517197,2015-08-27,367000,매각,중고품,활용부서부재,2015-10-08,2018-02-11,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201517198,2015-08-27,367000,매각,중고품,활용부서부재,2015-10-08,2019-08-08,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201517199,2015-08-27,367000,매각,중고품,구형화,2015-10-08,2017-04-23,5
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201817202,2018-01-17,7065000,매각,정비필요품,수리비용과다,2018-01-24,2019-10-24,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201817205,2018-01-17,7065000,매각,폐품,내구연한 경과,2018-01-24,2019-07-30,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201817207,2018-01-17,7065000,폐기,폐품,내구연한 경과,2018-01-24,2025-12-19,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201917214,2019-07-15,6447000,매각,폐품,내구연한 경과,2019-08-18,2024-07-12,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201917215,2019-07-15,6447000,매각,폐품,내구연한 경과,2019-08-18,2021-03-20,6
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202017225,2020-11-16,8712000,매각,중고품,구형화,2021-01-02,2025-01-05,10
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201617234,2016-10-06,410000,폐기,중고품,구형화,2016-11-08,2019-06-02,5
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202017238,2020-07-21,29700000,폐기,중고품,구형화,2020-07-23,2024-08-05,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202017241,2020-07-21,29700000,매각,폐품,내구연한 경과,2020-07-23,2021-12-17,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202017245,2020-07-21,29700000,매각,중고품,구형화,2020-07-23,2023-03-14,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201917265,2019-03-27,26878000,매각,폐품,내구연한 경과,2019-05-22,2020-12-14,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201917270,2019-03-27,26878000,매각,정비필요품,수리비용과다,2019-05-22,2020-11-02,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201917272,2019-03-27,26878000,매각,정비필요품,수리비용과다,2019-05-22,2023-05-25,7
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201717278,2017-05-24,1947000,매각,폐품,내구연한 경과,2017-07-20,2019-11-04,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201717279,2017-05-24,1947000,매각,정비필요품,수리비용과다,2017-07-20,2022-08-14,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201717281,2017-05-24,1947000,폐기,중고품,구형화,2017-07-20,2025-08-27,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201717282,2017-05-24,1947000,매각,폐품,내구연한 경과,2017-07-20,2019-10-24,5
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201717285,2017-07-26,422000,매각,정비필요품,수리비용과다,2017-08-02,2024-01-09,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201717293,2017-10-15,61000,매각,폐품,내구연한 경과,2017-12-08,2019-06-29,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202217300,2022-08-23,1678000,매각,중고품,구형화,2022-08-28,2025-04-25,5
4322260926066170,"라우터, Netgear, (US)PR60X",M201617305,2016-04-22,4712000,매각,폐품,내구연한 경과,2016-04-24,2023-11-16,6
4322260926066170,"라우터, Netgear, (US)PR60X",M201617307,2016-04-22,4712000,매각,중고품,활용부서부재,2016-04-24,2019-02-20,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201717310,2017-10-05,3746000,매각,정비필요품,수리비용과다,2017-11-23,2023-06-14,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201717312,2017-10-05,3746000,매각,폐품,내구연한 경과,2017-11-23,2019-12-30,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201717313,2017-10-05,3746000,매각,폐품,내구연한 경과,2017-11-23,2025-07-05,6
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201817317,2018-06-19,165000,매각,폐품,내구연한 경과,2018-08-07,2020-05-12,4
