불용일자,불용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,물품상태,사유
2015-03-28,2015-04-19,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201527359,2015-01-09,569000,2015-01-18,,반납,5,신품,활용부서부재
2024-12-15,,hyl0610,황팀장,대기,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201527360,2015-01-09,569000,2015-01-18,,반납,5,폐품,내구연한 경과
2025-05-18,,hyl0610,황팀장,대기,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201527362,2015-01-09,569000,2015-01-18,공학대학RC행정팀(ERICA),운용,5,폐품,직권 불용(파손/노후)
2015-11-03,2015-11-20,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201527366,2015-01-09,569000,2015-01-18,,반납,5,중고품,활용부서부재
2021-09-16,2021-10-02,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M202027379,2020-08-28,2331000,2020-09-11,,반납,6,폐품,내구연한 경과
2016-08-09,2016-08-30,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201627426,2016-04-03,8466000,2016-04-13,,반납,10,정비필요품,수리비용과다
2016-12-04,2016-12-26,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201627433,2016-04-03,8466000,2016-04-13,,반납,10,폐품,내구연한 경과
2016-09-19,2016-10-16,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201627435,2016-04-03,8466000,2016-04-13,,반납,10,중고품,구형화
2025-11-11,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201627441,2016-04-03,8466000,2016-04-13,,반납,10,정비필요품,수리비용과다
2025-12-27,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201627445,2016-04-03,8466000,2016-04-13,,반납,10,폐품,내구연한 경과
2016-08-06,2016-09-05,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201627449,2016-04-03,8466000,2016-04-13,소프트웨어융합대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2025-07-28,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201627450,2016-04-03,8466000,2016-04-13,,반납,10,정비필요품,수리비용과다
2016-06-16,2016-06-30,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201627453,2016-04-03,8466000,2016-04-13,소프트웨어융합대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2025-10-01,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201627457,2016-04-03,8466000,2016-04-13,소프트웨어융합대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2025-02-09,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202227466,2022-02-20,14929000,2022-03-02,,반납,10,중고품,활용부서부재
2022-12-05,,hyl0610,황팀장,반려,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202227490,2022-02-20,14929000,2022-03-02,,반납,10,폐품,내구연한 경과
2022-09-21,2022-10-19,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202227491,2022-02-20,14929000,2022-03-02,,반납,10,폐품,내구연한 경과
2023-03-07,2023-04-01,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202227502,2022-02-20,14929000,2022-03-02,,반납,10,중고품,구형화
2025-07-28,,hyl0610,황팀장,대기,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202027527,2020-05-12,1397000,2020-05-24,,반납,6,폐품,내구연한 경과
2025-09-27,,hyl0610,황팀장,대기,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201727537,2017-09-28,317000,2017-10-07,경상대학RC행정팀(ERICA),운용,4,폐품,직권 불용(파손/노후)
2015-09-11,2015-09-26,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201527539,2015-02-18,5924000,2015-03-02,,반납,10,폐품,내구연한 경과
2016-02-17,2016-03-13,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201527540,2015-02-18,5924000,2015-03-02,,반납,10,폐품,내구연한 경과
2015-09-29,,hyl0610,황팀장,반려,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201527541,2015-02-18,5924000,2015-03-02,,반납,10,정비필요품,수리비용과다
2024-10-27,,hyl0610,황팀장,대기,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201527542,2015-02-18,5924000,2015-03-02,,반납,10,중고품,구형화
2021-10-07,2021-10-25,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202027546,2020-08-24,17372000,2020-09-01,,반납,10,폐품,내구연한 경과
2021-01-27,2021-02-14,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202027556,2020-08-24,17372000,2020-09-01,,반납,10,폐품,내구연한 경과
2025-08-12,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202027557,2020-08-24,17372000,2020-09-01,,반납,10,정비필요품,수리비용과다
2020-12-31,2021-01-21,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202027565,2020-08-24,17372000,2020-09-01,,반납,10,정비필요품,수리비용과다
2021-08-17,2021-09-01,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202027576,2020-08-24,17372000,2020-09-01,,반납,10,정비필요품,수리비용과다
2018-01-22,2018-02-12,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201727606,2017-01-05,4306000,2017-01-09,,반납,10,폐품,내구연한 경과
2017-08-12,2017-08-28,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201727607,2017-01-05,4306000,2017-01-09,,반납,10,폐품,내구연한 경과
2017-04-24,2017-05-22,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201727614,2017-01-05,4306000,2017-01-09,,반납,10,중고품,구형화
2019-09-23,2019-10-22,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201927641,2019-02-18,2830000,2019-02-25,,반납,8,폐품,내구연한 경과
2018-03-30,2018-04-14,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201727644,2017-11-20,14239000,2017-12-03,,반납,7,중고품,활용부서부재
2026-01-13,,hyl0610,황팀장,대기,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202027668,2020-12-31,10614000,2021-01-06,,반납,6,폐품,내구연한 경과
2021-08-16,2021-09-03,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202027669,2020-12-31,10614000,2021-01-06,,반납,6,폐품,내구연한 경과
2016-03-14,2016-03-30,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201527672,2015-10-11,1194000,2015-10-16,,반납,10,중고품,활용부서부재
2017-03-21,2017-04-19,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201627682,2016-03-20,2220000,2016-04-03,,반납,5,폐품,내구연한 경과
2021-03-25,2021-04-23,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M202027695,2020-06-20,4849000,2020-07-03,,반납,6,정비필요품,수리비용과다
2025-01-12,,hyl0610,황팀장,대기,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202127707,2021-06-01,471000,2021-06-15,,반납,5,중고품,활용부서부재
2025-02-05,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201827712,2018-09-24,3873000,2018-09-28,,반납,10,정비필요품,수리비용과다
2025-04-09,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201827716,2018-09-24,3873000,2018-09-28,,반납,10,폐품,내구연한 경과
2023-08-07,2023-08-29,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202227744,2022-10-09,10486000,2022-10-19,,반납,10,중고품,활용부서부재
2025-12-10,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202227769,2022-10-09,10486000,2022-10-19,,반납,10,정비필요품,수리비용과다
2017-04-09,2017-04-24,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201727778,2017-02-03,7385000,2017-02-09,,반납,10,중고품,활용부서부재
2016-07-18,2016-08-07,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201627781,2016-01-15,802000,2016-01-27,,반납,10,중고품,활용부서부재
2019-08-07,2019-08-27,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201827788,2018-09-14,651000,2018-09-19,,반납,5,폐품,내구연한 경과
2025-11-26,,hyl0610,황팀장,대기,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201727795,2017-12-06,19227000,2017-12-19,경상대학RC행정팀(ERICA),운용,7,폐품,직권 불용(파손/노후)
2025-04-29,,hyl0610,황팀장,대기,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202027797,2020-08-21,14806000,2020-09-01,,반납,6,중고품,활용부서부재
2021-03-26,,hyl0610,황팀장,반려,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202127813,2021-01-02,2096000,2021-01-12,,반납,8,중고품,활용부서부재
2018-10-08,2018-10-30,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201827820,2018-05-18,8033000,2018-05-21,,반납,10,폐품,내구연한 경과
2018-12-11,2019-01-02,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201827822,2018-05-18,8033000,2018-05-21,,반납,10,폐품,내구연한 경과
2019-04-15,2019-05-01,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201827836,2018-05-18,8033000,2018-05-21,,반납,10,정비필요품,수리비용과다
2018-09-23,2018-10-17,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201827842,2018-05-18,8033000,2018-05-21,,반납,10,정비필요품,수리비용과다
2019-05-03,2019-05-28,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201827846,2018-05-18,8033000,2018-05-21,,반납,10,중고품,활용부서부재
2019-10-17,2019-11-01,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201927863,2019-05-01,7875000,2019-05-12,,반납,10,폐품,내구연한 경과
2024-12-19,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201927877,2019-05-01,7875000,2019-05-12,,반납,10,정비필요품,수리비용과다
2019-11-05,2019-11-19,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201927878,2019-05-01,7875000,2019-05-12,,반납,10,정비필요품,수리비용과다
2019-11-26,2019-12-14,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201927891,2019-05-01,7875000,2019-05-12,,반납,10,정비필요품,수리비용과다
2020-04-06,2020-05-05,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201927894,2019-05-01,7875000,2019-05-12,,반납,10,중고품,활용부서부재
2025-05-03,,hyl0610,황팀장,대기,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201827911,2018-10-30,2185000,2018-11-08,,반납,5,정비필요품,수리비용과다
2019-07-15,2019-08-12,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201827914,2018-10-30,2185000,2018-11-08,,반납,5,폐품,내구연한 경과
2016-06-02,2016-06-18,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201527972,2015-07-21,13318000,2015-07-27,,반납,6,정비필요품,수리비용과다
2024-12-06,,hyl0610,황팀장,대기,4322260926066170,"라우터, Netgear, (US)PR60X",M201527988,2015-06-17,2581000,2015-06-21,,반납,6,폐품,내구연한 경과
2021-05-18,2021-06-14,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202028004,2020-10-22,5765000,2020-11-02,,반납,6,폐품,내구연한 경과
2025-08-06,,hyl0610,황팀장,대기,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202028008,2020-10-22,5765000,2020-11-02,,반납,6,중고품,활용부서부재
2021-10-14,2021-11-04,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202128031,2021-02-03,8146000,2021-02-08,,반납,6,폐품,내구연한 경과
2020-01-21,2020-02-07,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201928057,2019-06-12,6083000,2019-06-25,,반납,10,폐품,내구연한 경과
2019-12-04,2019-12-20,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201928063,2019-06-12,6083000,2019-06-25,,반납,10,중고품,구형화
2025-03-15,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201928073,2019-06-12,6083000,2019-06-25,,반납,10,폐품,내구연한 경과
2025-08-21,,hyl0610,황팀장,대기,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202028093,2020-09-10,14450000,2020-09-21,,반납,7,폐품,내구연한 경과
2023-03-20,2023-04-15,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202228130,2022-02-15,6617000,2022-02-27,,반납,10,중고품,구형화
2020-07-02,,hyl0610,황팀장,반려,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201928139,2019-12-20,5584000,2019-12-31,,반납,10,정비필요품,수리비용과다
2020-07-25,2020-08-18,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201928152,2019-12-20,5584000,2019-12-31,,반납,10,정비필요품,수리비용과다
2020-03-06,2020-04-04,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201928153,2019-12-20,5584000,2019-12-31,,반납,10,정비필요품,수리비용과다
2020-05-24,2020-06-18,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201928158,2019-12-20,5584000,2019-12-31,,반납,10,폐품,내구연한 경과
2025-11-23,,hyl0610,황팀장,대기,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201728176,2017-05-03,10511000,2017-05-09,,반납,5,중고품,활용부서부재
2016-02-23,2016-03-19,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201528187,2015-01-24,8320000,2015-02-05,,반납,10,정비필요품,수리비용과다
2015-04-28,2015-05-16,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201528192,2015-01-24,8320000,2015-02-05,시설팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2016-03-07,2016-03-29,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201528199,2015-01-24,8320000,2015-02-05,,반납,10,정비필요품,수리비용과다
2025-06-19,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201528209,2015-01-24,8320000,2015-02-05,,반납,10,폐품,내구연한 경과
2015-05-17,2015-06-11,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201528211,2015-01-24,8320000,2015-02-05,시설팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2016-08-10,2016-09-01,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201528216,2015-12-10,561000,2015-12-24,,반납,5,중고품,구형화
2016-04-26,2016-05-26,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201528221,2015-12-10,561000,2015-12-24,시설팀(ERICA),운용,5,폐품,직권 불용(파손/노후)
2024-10-30,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201628226,2016-05-10,4571000,2016-05-21,,반납,10,중고품,구형화
2016-10-05,2016-10-25,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201628233,2016-05-10,4571000,2016-05-21,,반납,10,중고품,활용부서부재
2016-08-21,,hyl0610,황팀장,반려,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201628235,2016-05-10,4571000,2016-05-21,글로벌문화통상대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2016-08-13,2016-09-10,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201628237,2016-05-10,4571000,2016-05-21,,반납,10,폐품,내구연한 경과
2017-03-19,2017-04-03,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201628238,2016-05-10,4571000,2016-05-21,,반납,10,정비필요품,수리비용과다
2024-10-08,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201628241,2016-05-10,4571000,2016-05-21,글로벌문화통상대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2016-10-13,2016-11-10,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201628244,2016-05-10,4571000,2016-05-21,,반납,10,정비필요품,수리비용과다
2015-10-31,,hyl0610,황팀장,반려,4322260926066170,"라우터, Netgear, (US)PR60X",M201528248,2015-08-21,5242000,2015-09-02,소프트웨어융합대학RC행정팀(ERICA),운용,6,폐품,직권 불용(파손/노후)
2016-11-06,2016-11-22,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201528284,2015-10-08,556000,2015-10-11,,반납,6,폐품,내구연한 경과
2024-10-24,,hyl0610,황팀장,대기,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201628295,2016-09-14,8344000,2016-09-25,,반납,10,정비필요품,수리비용과다
2017-01-03,2017-02-02,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201628301,2016-09-14,8344000,2016-09-25,,반납,10,폐품,내구연한 경과
2020-04-29,2020-05-13,hyl0610,황팀장,확정,4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202028306,2020-02-09,12343000,2020-02-22,,반납,7,폐품,내구연한 경과
2024-10-21,,hyl0610,황팀장,대기,4322260926066170,"라우터, Netgear, (US)PR60X",M201828314,2018-09-20,3831000,2018-09-24,,반납,6,폐품,내구연한 경과
2018-11-13,2018-12-04,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201828315,2018-09-20,3831000,2018-09-24,,반납,6,신품,활용부서부재
2019-12-01,2019-12-22,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201928326,2019-03-03,11576000,2019-03-13,,반납,5,폐품,내구연한 경과
2025-05-19,,hyl0610,황팀장,대기,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201928328,2019-03-03,11576000,2019-03-13,,반납,5,정비필요품,수리비용과다
2025-06-13,,hyl0610,황팀장,대기,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201928334,2019-03-03,11576000,2019-03-13,,반납,5,중고품,구형화
2019-03-20,2019-04-07,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201828340,2018-10-20,12726000,2018-10-28,,반납,10,중고품,구형화
2025-09-24,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201828349,2018-10-20,12726000,2018-10-28,,반납,10,정비필요품,수리비용과다
2019-09-28,2019-10-12,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201828350,2018-10-20,12726000,2018-10-28,,반납,10,정비필요품,수리비용과다
2019-11-03,2019-11-20,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201828360,2018-10-20,12726000,2018-10-28,,반납,10,정비필요품,수리비용과다
2019-04-15,2019-05-09,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201828361,2018-10-20,12726000,2018-10-28,,반납,10,중고품,활용부서부재
2026-01-31,,hyl0610,황팀장,대기,4322260926066170,"라우터, Netgear, (US)PR60X",M202028416,2020-05-03,4042000,2020-05-12,,반납,6,폐품,내구연한 경과
2025-01-25,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201728452,2017-12-16,6161000,2017-12-25,,반납,10,정비필요품,수리비용과다
2018-12-21,2019-01-11,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201728453,2017-12-16,6161000,2017-12-25,,반납,10,정비필요품,수리비용과다
2025-10-08,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201728458,2017-12-16,6161000,2017-12-25,글로벌문화통상대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2025-03-14,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201728460,2017-12-16,6161000,2017-12-25,,반납,10,정비필요품,수리비용과다
2018-07-05,2018-07-23,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201728471,2017-12-16,6161000,2017-12-25,,반납,10,정비필요품,수리비용과다
2018-08-14,2018-09-10,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201728474,2017-12-16,6161000,2017-12-25,,반납,10,폐품,내구연한 경과
2018-06-30,,hyl0610,황팀장,반려,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201728475,2017-12-16,6161000,2017-12-25,,반납,10,폐품,내구연한 경과
2018-03-13,2018-04-07,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201728477,2017-12-16,6161000,2017-12-25,글로벌문화통상대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2019-04-19,2019-05-17,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201828483,2018-12-04,6946000,2018-12-12,,반납,6,폐품,내구연한 경과
2017-12-31,2018-01-25,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201728492,2017-08-11,8044000,2017-08-17,,반납,10,중고품,활용부서부재
2025-02-25,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201728509,2017-08-11,8044000,2017-08-17,소프트웨어융합대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2017-12-03,2017-12-18,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201728514,2017-08-11,8044000,2017-08-17,소프트웨어융합대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2017-10-22,2017-11-17,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201728531,2017-08-11,8044000,2017-08-17,소프트웨어융합대학RC행정팀(ERICA),운용,10,폐품,직권 불용(파손/노후)
2018-06-03,2018-06-21,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201728535,2017-08-11,8044000,2017-08-17,,반납,10,정비필요품,수리비용과다
2019-12-20,2020-01-07,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201928540,2019-04-28,8641000,2019-05-06,,반납,6,중고품,활용부서부재
2024-12-02,,hyl0610,황팀장,대기,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201928556,2019-05-12,366000,2019-05-21,,반납,5,폐품,내구연한 경과
2025-01-30,,hyl0610,황팀장,대기,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201928559,2019-05-12,366000,2019-05-21,,반납,5,중고품,활용부서부재
